task,phrase,proxy,gt_success,source
put cup into pot or pan,place the blue cup inside the steel pot,0.9610520128129154,,search_boards
put cup into pot or pan,move the blue cup inside the silver pot,0.9643269534359795,,search_boards
put cup into pot or pan,place the blue cup inside the metal pot,0.9699144622939377,,search_boards
put cup into pot or pan,place blue cup inside the metal pot,0.9737335044952447,,search_boards
put cup into pot or pan,move the blue cup inside the steel pot,0.9768653067437827,,search_boards
put cup into pot or pan,put cup into pot or pan,0.9800960331536283,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow rack,0.9737219216577354,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow dish rack,0.9762774467115345,,search_boards
put detergent from sink into drying rack,move the white dish soap bottle from the basin to the yellow rack,0.9767370558082707,,search_boards
put detergent from sink into drying rack,put the white dish soap bottle in the yellow rack,0.9768576311923726,,search_boards
put detergent from sink into drying rack,put detergent from sink into drying rack,0.987459138448216,,search_boards
put detergent from sink into drying rack,place the white soap bottle in the yellow drying rack,0.9898237891618396,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the dish rack,0.9912424210683073,,search_boards
put detergent from sink into drying rack,move the white soap bottle from the basin to the rack,0.9919585054180234,,search_boards
put detergent in sink,[dry-run:gemini] b6cc9e15bebb,0.7981373692998984,,loop_gemini
put detergent in sink,put the dish soap bottle into the sink,0.9859662575684776,,search_boards
put detergent in sink,place the white bottle in the sink,0.986328076599429,,search_boards
put detergent in sink,put the white bottle into the sink,0.9869239245235623,,search_boards
put detergent in sink,put detergent in sink,0.9878605617374239,,search_boards
put detergent in sink,move the soap bottle into the sink,0.9887043576192955,,search_boards
put eggplant in pot or pan,place the purple eggplant into the pot,0.8887411332082424,,search_boards
put eggplant in pot or pan,drop the purple eggplant into the metal pot,0.9594008447957274,,search_boards
put eggplant in pot or pan,put the eggplant in the cooking pot,0.9661162590952814,,search_boards
put eggplant in pot or pan,drop the eggplant into the metal pot,0.9681973907731881,,search_boards
put eggplant in pot or pan,put eggplant in pot or pan,0.9682008759371545,,search_boards
put eggplant into pan,place the eggplant inside the silver pot,0.8764838657098871,,search_boards
put eggplant into pan,move the eggplant into the metal pot,0.9045723740977999,,search_boards
put eggplant into pan,pick up the eggplant and put it in the metal pot,0.9047383510654367,,search_boards
put eggplant into pan,put eggplant into pan,0.9742581386281526,,search_boards
put eggplant into pan,move the eggplant to the metal pot,0.9759555081441622,,search_boards
put eggplant into pan,move the eggplant into the silver pot,0.9783634493123283,,search_boards
put eggplant into pan,place the eggplant in the metal pot,0.9797800447716489,,search_boards
put eggplant into pan,place eggplant in the metal pot,0.9821941875207475,,search_boards
put eggplant into pot or pan,drop eggplant into metal pot,0.9735009011825049,,search_boards
put eggplant into pot or pan,move eggplant to pot,0.9735242513938174,,search_boards
put eggplant into pot or pan,put eggplant into pot or pan,0.9755754243607883,,search_boards
put eggplant into pot or pan,put eggplant into pot,0.9763951296514659,,search_boards
put eggplant into pot or pan,place the eggplant into the pot,0.9894948339060264,,search_boards
put eggplant into pot or pan,drop eggplant into pot,0.9895054182021661,,search_boards
put eggplant on plate,transfer the eggplant to the green plate,0.9800783603013046,,search_boards
put eggplant on plate,put eggplant on plate,0.9814920387314302,,search_boards
put eggplant on plate,put the eggplant on the green plate,0.9816150080182496,,search_boards
put eggplant on plate,place eggplant on the green plate,0.9816924735283681,,search_boards
put eggplant on plate,transfer the purple eggplant to the green plate,0.9834915281302007,,search_boards
put eggplant on plate,place the eggplant onto the green plate,0.9946996752689098,,search_boards
put fork from basket to tray,move the silver fork from the basket to the black tray,0.9661569953374177,,search_boards
put fork from basket to tray,pick up the fork from the basket and place it in the tray,0.9703929757737243,,search_boards
put fork from basket to tray,move the silver fork out of the basket and into the tray,0.9725684173236184,,search_boards
put fork from basket to tray,put fork from basket into tray,0.9785709323008966,,search_boards
put fork from basket to tray,put fork from basket to tray,0.9790521631678035,,search_boards
put fork from basket to tray,put fork from the basket to the tray,0.9795477728252127,,search_boards
put fork from basket to tray,move the fork from the basket to the tray,0.9811852540064803,,search_boards
put green squash in pot or pan,put the green bitter melon in the metal pot,0.9744222769093672,,search_boards
put green squash in pot or pan,place the green bitter melon into the small metal pot,0.9761907822543586,,search_boards
put green squash in pot or pan,put the green bitter melon into the small metal pot,0.9768422726301283,,search_boards
put green squash in pot or pan,put green bitter melon in the small metal pot,0.9779816064059061,,search_boards
put green squash in pot or pan,put green squash in pot or pan,0.9842318723096701,,search_boards
put green squash in pot or pan,put the green bitter melon in the silver pot,0.9947187380393342,,search_boards
put green squash in pot or pan,place the green bitter melon toy in the metal pot,0.9947217104306884,,search_boards
put green squash in pot or pan,put the green bitter melon in the small metal pot,0.9947489784722582,,search_boards
put green squash into pot or pan,place green squash inside pot,0.9807670147331893,,search_boards
put green squash into pot or pan,place green squash in pot,0.9822040828491766,,search_boards
put green squash into pot or pan,put the green squash in pot,0.9830898359280268,,search_boards
put green squash into pot or pan,place green squash into pot,0.9834657792769577,,search_boards
put green squash into pot or pan,put green squash into pot or pan,0.984322960725358,,search_boards
put green squash into pot or pan,pick up the green squash and put it in the pot,0.9910436964765631,,search_boards
put green squash into pot or pan,place the green squash inside the metal pot,0.9911535416682264,,search_boards
put green squash into pot or pan,put green squash in the pot,0.991465556258283,,search_boards
put green squash into pot or pan,put green squash in pot,0.9924495393225696,,search_boards
put green squash into pot or pan,put green squash into metal pot,0.9924673308185521,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange bowl,0.9869633065701118,,search_boards
put knife in pot cardboard fence,place the plastic knife inside the orange cup,0.9877925030689405,,search_boards
put knife in pot cardboard fence,move the plastic knife into the orange cup,0.9879133872097685,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange cup,0.987932294762897,,search_boards
put knife in pot cardboard fence,put knife in pot cardboard fence,0.9919612137291475,,search_boards
put knife in pot cardboard fence,put the plastic knife in the orange cup,0.9947133835385609,,search_boards
put knife in pot cardboard fence,place the knife into the orange cup,0.9947199271956203,,search_boards
put knife in pot cardboard fence,place the yellow knife into the orange cup,0.9947240871456156,,search_boards
put knife in pot or pan,put the white knife into the metal pot,0.9843019863897772,,search_boards
put knife in pot or pan,put the white toy knife inside the metal pot,0.9850382679567576,,search_boards
put knife in pot or pan,put knife in pot or pan,0.9851463164826814,,search_boards
put knife in pot or pan,put the white toy knife into the metal pot,0.9854593851455848,,search_boards
put knife in pot or pan,place the white toy knife into the pot,0.9858404063221149,,search_boards
put knife in pot or pan,put the white knife in the silver pot,0.9947371400621228,,search_boards
put knife in pot or pan,put the white toy knife in the silver pot,0.9947454297332723,,search_boards
put knife on cutting board,put knife on cutting board,0.9827228003009487,,search_boards
put knife on cutting board,move the yellow knife to the green cutting board,0.9828739744431454,,search_boards
put knife on cutting board,place yellow knife on green board,0.9837305611850361,,search_boards
put knife on cutting board,move yellow knife to the green cutting board,0.9840285734407208,,search_boards
put knife on cutting board,move yellow knife onto the green cutting board,0.9859599912757729,,search_boards
put knife on cutting board,place the yellow knife on the green board,0.9937065982749121,,search_boards
put knife on cutting board cardboard fence,place the knife on the cutting board,0.987837463943906,,search_boards
put knife on cutting board cardboard fence,place yellow knife on cutting board,0.9883030599598936,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board,0.9883239778528018,,search_boards
put knife on cutting board cardboard fence,move the knife onto the cutting board,0.9886269839817362,,search_boards
put knife on cutting board cardboard fence,move the yellow knife onto the green cutting board,0.9890871535177692,,search_boards
put knife on cutting board cardboard fence,place the knife on the green board,0.9892737120232397,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board cardboard fence,0.9900303342945941,,search_boards
put lemon on plate,place the lemon on the red plate next to the sink,0.9813537692225144,,search_boards
put lemon on plate,pick up the yellow lemon and place it on the red plate,0.9820251380431053,,search_boards
put lemon on plate,grab the yellow lemon from the sink and place it on the red plate,0.9822968353913908,,search_boards
put lemon on plate,grab the yellow lemon from the sink and put it on the red plate,0.9824165087487586,,search_boards
put lemon on plate,put lemon on plate,0.9845742308898645,,search_boards
put lemon on plate,grab the lemon and place it on the red plate,0.9947878576024346,,search_boards
put lemon on plate,grab the yellow lemon and put it on the red plate,0.9947995825236836,,search_boards
put lid on pot,put the orange lid on top of the cup,0.9775211617267984,,search_boards
put lid on pot,put the orange lid on the orange cup,0.9843316918903905,,search_boards
put lid on pot,put the orange plastic lid on top of the orange cup,0.9853633783949857,,search_boards
put lid on pot,put lid on pot,0.9877501175829815,,search_boards
put lid on pot,put the orange lid on top of the orange cup,0.9878592042438212,,search_boards
put lid on pot,place the lid on top of the cup,0.9947306176241699,,search_boards
put lid on pot,cover the orange container with the lid,0.994738917514649,,search_boards
put lid on pot,put the orange lid on the orange container,0.9947454297332723,,search_boards
put lid on pot or pan,put the silver lid on the silver pot,0.9877268122574204,,search_boards
put lid on pot or pan,put lid on pot or pan,0.9879120355510949,,search_boards
put lid on pot or pan,place the lid on the pot,0.9881157835886125,,search_boards
put lid on pot or pan,place the silver lid onto the silver pot,0.9881635405719182,,search_boards
put lid on pot or pan,put the lid onto the silver pot,0.989812381296989,,search_boards
put lid on pot or pan,place the metal lid on the silver pot,0.9947643288126075,,search_boards
put lid on pot or pan,put the silver lid on top of the pot,0.9947719872354062,,search_boards
put lid on pot or pan,place the lid on top of the pot,0.9947737529806525,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink,0.9377870146902179,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink basin,0.938450686350166,,search_boards
put pan from drying rack into sink,put the metal pan in the orange rack into the sink,0.956256574241205,,search_boards
put pan from drying rack into sink,move the stainless steel pot from the rack into the sink,0.9745910025794194,,search_boards
put pan from drying rack into sink,put pan from drying rack into sink,0.9752523973529394,,search_boards
put pan from drying rack into sink,move the metal pan into the white sink basin,0.9912532232277015,,search_boards
put pan from drying rack into sink,transfer the silver pot from the orange dish rack to the sink,0.9915323414662157,,search_boards
put pan from sink into drying rack,put pan in orange drying rack,0.990268790508744,,search_boards
put pan from sink into drying rack,put pan from the sink into drying rack,0.9908116951147857,,search_boards
put pan from sink into drying rack,put pan from sink into drying rack,0.9911495707904738,,search_boards
put pan from sink into drying rack,put pan from sink into the drying rack,0.9912197919890231,,search_boards
put pan from sink into drying rack,put the small silver pan into the orange drying rack,0.992520456056655,,search_boards
put pan from sink into drying rack,put the metal pan in the orange basket,0.994444916687024,,search_boards
put pan from sink into drying rack,move the metal pan from the sink to the orange dish rack,0.9946444877287907,,search_boards
put pan from stove to sink,put pan from stove to sink,0.9657437532401184,,search_boards
put pan from stove to sink,transfer the metal pot from the blue burner to the sink,0.9817249946756792,,search_boards
put pan from stove to sink,move the silver pot from the blue burner to the sink,0.9829708767310786,,search_boards
put pan from stove to sink,place the metal pot from the blue burner to the sink,0.9834289266917359,,search_boards
put pan from stove to sink,move the metal pot from the blue burner to the sink,0.983701549776572,,search_boards
put pan from stove to sink,place the silver pan from the burner into the plastic sink,0.984389197681187,,search_boards
put pan from stove to sink,move the silver pot off the burner and put it in the sink,0.9877610696668612,,search_boards
put pan from stove to sink,place the silver pot from the blue stove in the sink,0.9890908182420411,,search_boards
put pan from stove to sink,move the silver pot from the burner to the sink,0.9894736336194373,,search_boards
put pan from stove to sink,transfer the silver pot from the blue burner to the sink,0.990044848019662,,search_boards
put pan from stove to sink,transfer the metal pot from the burner to the sink,0.9906285431191675,,search_boards
put pan in sink,put the pan into the sink,0.9875624444640404,,search_boards
put pan in sink,put the pan in the sink,0.9876234708471288,,search_boards
put pan in sink,put pan into the sink,0.9887573285469248,,search_boards
put pan in sink,put pan in sink,0.9891188740555484,,search_boards
put pan in sink,put the metal cooking pot in the sink,0.9946118292508277,,search_boards
put pan in sink,put the cooking pan into the sink,0.9946450906549861,,search_boards
put pan in sink,put the metal pan in the sink,0.9946763499600881,,search_boards
put pan on stove and put blueberry in pan,place the metal pot on the burner and put the blue berry inside,0.9751511144569188,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry inside,0.9759608200258632,,search_boards
put pan on stove and put blueberry in pan,put the small pot on the stove burner and put the blue berry in the pot,0.9779864807803706,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry in it,0.981541322987638,,search_boards
put pan on stove and put blueberry in pan,put pan on stove and put blueberry in pan,0.9846017132327213,,search_boards
put pan on stove and put blueberry in pan,place the metal pan on the stove burner and put the blue berry in the pan,0.994715168971872,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and put the yellow duck inside,0.9810299966838254,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and place the yellow stuffed duck inside,0.9847622013081285,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the stove and put the yellow stuffed duck inside,0.9864738400004451,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the stove and put the yellow stuffed duck inside,0.986888819723617,,search_boards
put pan on stove and put stuffedduck in pan,put pan on stove and put stuffedduck in pan,0.987390267379801,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the burner and put the yellow stuffed duck in it,0.9909253775647028,,search_boards
put pan on stove and put stuffedduck in pan,put the silver pot on the stove burner and place the duck inside,0.9909933210586184,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the burner and put the yellow stuffed duck inside,0.9917768184050564,,search_boards
put pan on stove and put stuffedpig in pan,put the metal cooking pot on the stove and place the pink pig in it,0.9201224959398886,,search_boards
put pan on stove and put stuffedpig in pan,put the silver pot on the stove burner and put the pink toy in it,0.9201308149002,,search_boards
put pan on stove and put stuffedpig in pan,move the metal pot to the stove burner and put the pink pig in it,0.9208432919466027,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on stove and put stuffedpig in pan,0.9308392389661543,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffed pig in pan,0.9426760690013111,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in pan,0.9436348928612965,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put the stuffed pig in pan,0.951043359105093,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put the stuffed pig in pan,0.9511170899370887,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in the pan,0.9569333454822532,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffedpig in pan,0.9885580522592917,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on the stove and place the stuffedpig in the pan,0.9888113062595761,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and place the stuffedpig in the pan,0.9888475650816503,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put the stuffedpig in the pan,0.9889914421841252,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and place the stuffedpig in the pan,0.9890614663355956,,search_boards
put pan on stove from sink,lift the silver pan out of the sink and place it on the burner,0.9820371224575852,,search_boards
put pan on stove from sink,lift the silver pan from the sink and put it on the burner,0.9848333753973898,,search_boards
put pan on stove from sink,put pan on stove from sink,0.9851496288368906,,search_boards
put pan on stove from sink,lift the metal pan and place it on the stove burner,0.9883265899888809,,search_boards
put pan on stove from sink,lift the silver pan from the sink and place it on the blue burner,0.9892340026185586,,search_boards
put pan on stove from sink,place the pan on the blue burner,0.9946703526837406,,search_boards
put pan on stove from sink,transfer the metal pan from the sink to the stove top,0.994684734871709,,search_boards
put pear in bowl,place the green pear in the blue bowl,0.985538647732086,,search_boards
put pear in bowl,drop the green pear inside the blue bowl,0.9872883911406118,,search_boards
put pear in bowl,drop pear in blue bowl,0.9883709080492079,,search_boards
put pear in bowl,put pear in bowl,0.9885157241929087,,search_boards
put pear in bowl,pick up the pear and put it in the bowl,0.9947020618530121,,search_boards
put pear on plate,move pear to the green plate,0.9895733754635818,,search_boards
put pear on plate,put the green pear on the green plate,0.9900760373464096,,search_boards
put pear on plate,place the green pear onto the green plate,0.9903383534319062,,search_boards
put pear on plate,put the green pear onto the green plate,0.9904524854249773,,search_boards
put pear on plate,put pear on plate,0.9931188530987228,,search_boards
put pear on plate,move the green pear onto the green plate,0.9947199271956203,,search_boards
put pear on plate,put green pear on plate,0.9947217104306884,,search_boards
put pear on plate,move green pear to green plate,0.994726462796026,,search_boards
put pear on plate,move pear to green plate,0.9947418786086589,,search_boards
put pepper in pan,put the red pepper inside the metal pot,0.9858119368479283,,search_boards
put pepper in pan,put the red pepper inside the silver pot,0.9867770399122946,,search_boards
put pepper in pan,drop the red pepper inside the metal pot,0.9872499784431957,,search_boards
put pepper in pan,drop the red pepper into the silver pot,0.9877432676160247,,search_boards
put pepper in pan,put pepper in pan,0.9919576024465425,,search_boards
put pepper in pan,place the pepper inside the silver pot,0.9947223047092444,,search_boards
put pepper in pan,put the red pepper in the pot,0.9947240871456156,,search_boards
put pepper in pan,put the red pepper into the metal pot,0.994734769196203,,search_boards
put pepper in pot or pan,[dry-run:gemini] affa8ef68d95,0.5164302741061629,,loop_gemini
put pepper in pot or pan,place the yellow pepper inside the silver pot,0.9162195981563961,,search_boards
put pepper in pot or pan,place the yellow pepper in the pot,0.9182304990250088,,search_boards
put pepper in pot or pan,put the yellow pepper in the silver pot,0.9254593995526386,,search_boards
put pepper in pot or pan,move pepper to pot,0.9581663530740938,,search_boards
put pepper in pot or pan,place the pepper in the pot,0.9582071686590393,,search_boards
put pepper in pot or pan,put pepper into pot,0.967048539740236,,search_boards
put pepper in pot or pan,put pepper in pot or pan,0.9700495910472882,,search_boards
put pot in sink,[dry-run:gemini] ec6229e4acec,0.28996248693167515,,loop_gemini
put pot in sink,move the pot in front of the faucet into the sink,0.9782818312134988,,search_boards
put pot in sink,put the pot of yellow food in the sink,0.9835300775030107,,search_boards
put pot in sink,move the metal pot with yellow food into the sink,0.9839429574689063,,search_boards
put pot in sink,move the small metal pot of yellow food into the sink,0.9856271088923542,,search_boards
put pot in sink,put pot in sink,0.9887182547581033,,search_boards
put pot in sink,place the metal cooking pot in the sink,0.994734769196203,,search_boards
put pot in sink,move the pot of fake food to the sink,0.9947442462902158,,search_boards
put pot on stove which is near stove,set the pot on the stove burner,0.9472308410213373,,search_boards
put pot on stove which is near stove,put the pot that is in the sink onto the stove,0.9494758703064348,,search_boards
put pot on stove which is near stove,place the pot onto the stove,0.9497574860765784,,search_boards
put pot on stove which is near stove,set the small silver pot on the stove burner,0.9734979809978803,,search_boards
put pot on stove which is near stove,set the small silver pot on the stove,0.9839786855191583,,search_boards
put pot on stove which is near stove,set the small pot on the stove,0.9862438694880888,,search_boards
put pot on stove which is near stove,set the silver pot on the stove,0.9873181886836448,,search_boards
put pot on stove which is near stove,put pot on stove which is near stove,0.9895453081870466,,search_boards
put pot or pan from sink into drying rack,place the silver pot in the yellow drying basket,0.9908158161808358,,search_boards
put pot or pan from sink into drying rack,put the metal pot in the yellow rack,0.9909314827035143,,search_boards
put pot or pan from sink into drying rack,put the metal pot inside the yellow dish rack,0.9913197076545338,,search_boards
put pot or pan from sink into drying rack,put pot or pan from sink into drying rack,0.9921767298607548,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from within the sink into the yellow drying basket,0.9924308558834112,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink into the yellow drying basket,0.992431706125101,,search_boards
put pot or pan from sink into drying rack,place the silver pot from the sink into the yellow drying basket,0.9924630985254094,,search_boards
put pot or pan from sink into drying rack,move the silver pot from the sink into the yellow drying basket,0.9925112070903768,,search_boards
put pot or pan from sink into drying rack,transfer the pot from the sink into the yellow dish drainer,0.9927455859022357,,search_boards
put pot or pan from sink into drying rack,transfer the pot from the sink to the dish drainer,0.9934207204754297,,search_boards
put pot or pan from sink into drying rack,place the silver pot from the sink into the yellow dish drainer,0.9935067172068217,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink to the yellow dish drainer,0.9936023991507431,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink into the yellow dish drainer,0.9940635357863402,,search_boards
put pot or pan in sink,put metal pot in sink,0.979640541940163,,search_boards
put pot or pan in sink,place the metal pot inside the sink,0.9839661896059662,,search_boards
put pot or pan in sink,put the metal pot in the sink,0.9848806428388868,,search_boards
put pot or pan in sink,put pot or pan in sink,0.9897183581435954,,search_boards
put pot or pan in sink,drop the metal pot inside the sink,0.9946649493897269,,search_boards
put pot or pan in sink,place the small metal pot in the sink,0.994670952713648,,search_boards
put pot or pan on stove,set the silver pot on the left burner,0.9486440935987407,,search_boards
put pot or pan on stove,set the silver pot on the left stove burner,0.9500805799218687,,search_boards
put pot or pan on stove,put the silver pot on the stove burner,0.9810930896973074,,search_boards
put pot or pan on stove,place the silver pot on the stove burner,0.9832135838620575,,search_boards
put pot or pan on stove,put the silver pot on the left burner,0.9871857025072723,,search_boards
put pot or pan on stove,put pot or pan on stove,0.9881290684805221,,search_boards
put pot or pan on stove,set the small metal pot on the stove,0.9889568821792145,,search_boards
put pot or pan on stove,set the silver cooking pot on the burner,0.9890160623990809,,search_boards
put pot or pan on stove,place the small silver pot on the stove,0.9890712589719077,,search_boards
put potato in pot cardboard fence,put the yellow potato in the orange pot,0.9736929428165767,,search_boards
put potato in pot cardboard fence,place the yellow potato in the orange pot,0.9800717290191242,,search_boards
put potato in pot cardboard fence,put the yellow potato in the pot,0.9880878374864049,,search_boards
put potato in pot cardboard fence,place potato in orange pot,0.9880958287053078,,search_boards
put potato in pot cardboard fence,put potato in pot cardboard fence,0.9909558625874343,,search_boards
put potato in pot cardboard fence,put the yellow potato in the orange cup,0.9947790466577225,,search_boards
put potato in pot cardboard fence,move the potato into the orange pot,0.994785509464491,,search_boards
put potato in pot or pan,put the yellow potato into the metal pot,0.9710142194939156,,search_boards
put potato in pot or pan,put the yellow potato inside the metal pot,0.9710205905854737,,search_boards
put potato in pot or pan,put the yellow potato in the metal pot,0.9731659762143886,,search_boards
put potato in pot or pan,place the yellow potato into the metal pot,0.9736377973316082,,search_boards
put potato in pot or pan,put potato in pot or pan,0.9831686879417412,,search_boards
put potato in pot or pan,drop the potato into the pot,0.9946757505346366,,search_boards
put potato in pot or pan,put potato in pot,0.9946763499600881,,search_boards
put potato on plate,put potato on plate,0.9869385241357039,,search_boards
put potato on plate,place the potato onto the pink plate,0.9871885659950032,,search_boards
put potato on plate,put the potato on pink plate,0.987524849452971,,search_boards
put potato on plate,put potato on pink plate,0.9877761129936826,,search_boards
put potato on plate,place potato on red plate,0.994734176313742,,search_boards
put red bottle in sink,place the red bottle in the basin,0.9847281934050912,,search_boards
put red bottle in sink,grab the red bottle and drop it in the sink,0.9893598485339834,,search_boards
put red bottle in sink,grab the red bottle and place it in the sink,0.9899021595764378,,search_boards
put red bottle in sink,grab the red bottle and put it in the sink,0.9899089460959823,,search_boards
put red bottle in sink,put red bottle in sink,0.990654777733547,,search_boards
put red bottle in sink,place red bottle in the sink,0.99469549617329,,search_boards
put red bottle in sink,drop the red bottle into the sink,0.9947008686946018,,search_boards
put redcube in pan and put pan on stove,place red block in pan and move pan to stove burner,0.9651737745656569,,search_boards
put redcube in pan and put pan on stove,put the red toy in the metal pot and place the pot on the stove,0.9788562681985902,,search_boards
put redcube in pan and put pan on stove,place red block in the pan and put the pan on the stove burner,0.9841155098291489,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and place the pan on the stove burner,0.9849159982030666,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and set the pan on the stove burner,0.9850299245431191,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and put the pan on the stove burner,0.985059939406133,,search_boards
put redcube in pan and put pan on stove,put redcube in pan and put pan on stove,0.9853290560246579,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and put the pan on the stove,0.9878659902127974,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and set the pan on the stove,0.9881794173916162,,search_boards
put redcube in pan and put pan on stove,put red block inside the pan and put the pan on the stove burner,0.9885644521363638,,search_boards
put redcube in pan and put pan on stove,place red block inside the pan and put the pan on the stove burner,0.9886384326249926,,search_boards
put small spoon from basket to tray,place the small spoon from the grey container to the tray,0.8697897931432366,,search_boards
put small spoon from basket to tray,transfer the small spoon from the basket to the tray,0.8879327120261059,,search_boards
put small spoon from basket to tray,transfer small spoon from basket to tray,0.9042200393449393,,search_boards
put small spoon from basket to tray,move small spoon from basket to tray,0.9879686768597018,,search_boards
put small spoon from basket to tray,transfer the small spoon from basket to tray,0.9883865099858159,,search_boards
put small spoon from basket to tray,put the small spoon from basket to tray,0.989120092253464,,search_boards
put small spoon from basket to tray,place small spoon from basket to tray,0.9893336018958534,,search_boards
put small spoon from basket to tray,put small spoon from basket to tray,0.9895195141860789,,search_boards
put spatula in pan,put spatula in the pan,0.988425424382887,,search_boards
put spatula in pan,put spatula inside the pan,0.9885067256348912,,search_boards
put spatula in pan,put spatula in pan,0.9890712589719077,,search_boards
put spatula in pan,place spatula in pan,0.9891784073990472,,search_boards
put spatula in pan,put the spatula in the pot,0.99182927147935,,search_boards
put spatula in pan,put spatula into pot,0.9923082902770075,,search_boards
put spatula in pan,place the spatula in the pot,0.9924774787015274,,search_boards
put spatula on cutting board,place the spatula on top of the cutting board,0.9911783196806023,,search_boards
put spatula on cutting board,put the spatula on the board,0.9913420814721473,,search_boards
put spatula on cutting board,lay the spatula on the cutting board,0.9913914892672899,,search_boards
put spatula on cutting board,set the spatula on the green cutting board,0.9917342444749854,,search_boards
put spatula on cutting board,put spatula on cutting board,0.991763884194241,,search_boards
put spatula on cutting board,place the spatula on the cutting board,0.9947896180155885,,search_boards
put spatula on cutting board,set the spatula on top of the cutting board,0.9947948957070141,,search_boards
put spatula on plate sink,place the green spatula in the blue bowl,0.9571752689560098,,search_boards
put spatula on plate sink,place the small spatula in the blue bowl in the sink,0.9796134327371722,,search_boards
put spatula on plate sink,place the green spatula inside the blue bowl in the sink,0.9833382962291617,,search_boards
put spatula on plate sink,place the spatula in the blue bowl inside the sink,0.9856703399319473,,search_boards
put spatula on plate sink,put spatula on plate sink,0.9909090772775017,,search_boards
put spatula on plate sink,set the spatula in the blue bowl inside the sink,0.9947548877401469,,search_boards
put spatula on plate sink,put the small spatula into the blue bowl,0.9947560687996897,,search_boards
put spoon in bowl sink,place the spoon in the blue bowl,0.9851645254300192,,search_boards
put spoon in bowl sink,drop the spoon inside the blue bowl,0.9871928600424407,,search_boards
put spoon in bowl sink,put the spoon into the blue bowl,0.9880651669075219,,search_boards
put spoon in bowl sink,drop the spoon into the blue bowl,0.9881714816137116,,search_boards
put spoon in bowl sink,put spoon in bowl sink,0.9906222359643743,,search_boards
put spoon in bowl sink,place the spoon inside the blue bowl,0.9946625461771276,,search_boards
put spoon in bowl sink,put the spoon in the blue bowl,0.9946751510420531,,search_boards
put spoon in bowl sink,drop the spoon in the blue bowl,0.994679346080625,,search_boards
put spoon in pot,place the spoon inside the metal pot,0.9733045551617187,,search_boards
put spoon in pot,place the blue and white spoon in the metal pot,0.9751181792820874,,search_boards
put spoon in pot,place the blue spoon inside the metal pot,0.9773539110201123,,search_boards
put spoon in pot,put the spoon in the metal pot,0.9776303408820797,,search_boards
put spoon in pot,put spoon in pot,0.9841737962940041,,search_boards
put spoon in pot,put the toy spoon in the pot,0.9936696810394943,,search_boards
put spoon in pot,put the spoon in the pot,0.9936831949108923,,search_boards
put spoon in pot,place the spoon inside the pot,0.9938000507271878,,search_boards
put spoon in pot,place the spoon in the pot,0.9938611245179961,,search_boards
put spoon in pot,place the spoon in the metal pot,0.994618497929482,,search_boards
put strawberry in pot,move the strawberry into the metal pot,0.9838963938131547,,search_boards
put strawberry in pot,move the strawberry to the pot,0.9843735349148922,,search_boards
put strawberry in pot,move the strawberry inside the pot,0.985361745791598,,search_boards
put strawberry in pot,transfer the strawberry to the pot,0.9858182682693591,,search_boards
