task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
put carrot in bowl,put carrot in bowl,original,,0.9912117268167349,True,80,,search_boards
put carrot in pot or pan,[dry-run:gemini] 09694e0708cf,rephrased,search,0.7212717333666832,False,80,,loop_gemini
put carrot in pot or pan,put the carrot in pot,search,,0.9843383537402242,True,80,,search_boards
put carrot in pot or pan,put carrot in pot,search,,0.9848364468352914,True,80,,search_boards
put carrot in pot or pan,put carrot in pot or pan,original,,0.9848954966779194,True,80,,search_boards
put carrot in pot or pan,put carrot into pot,search,,0.9848954966779194,True,80,,search_boards
put carrot in pot or pan,put carrot inside pot,search,,0.9854103478578813,True,80,,search_boards
put carrot in pot or pan,put the carrot in the pot,search,,0.9946654400101176,True,80,,search_boards
put carrot in pot or pan,put the carrot inside the pot,search,,0.9946720426927576,True,80,,search_boards
put carrot in pot or pan,place carrot in pot,search,,0.9946756407293041,True,80,,search_boards
put carrot on cutting board,grab the orange carrot and place it on the green cutting board,search,,0.9855850629772145,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and set it on the cutting board,search,,0.9867767693724997,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and put it on the cutting board,search,,0.987903674696454,True,80,,search_boards
put carrot on cutting board,put carrot on cutting board,original,,0.9883132840553045,True,80,,search_boards
put carrot on cutting board,grab the carrot and put it on the cutting board,search,,0.988971480588387,True,80,,search_boards
put carrot on cutting board,place the carrot on the green cutting board,search,,0.9892313704519914,True,80,,search_boards
put carrot on cutting board,set the carrot on the cutting board,search,,0.9892349872728082,True,80,,search_boards
put carrot on cutting board,pick up the carrot and put it on the cutting board,search,,0.9892566629787389,True,80,,search_boards
put carrot on cutting board,grab the carrot and place it on the cutting board,search,,0.9892986866748219,True,80,,search_boards
put carrot on plate,[dry-run:gemini] e1de4728a972,rephrased,search,0.17588258217503064,False,80,,loop_gemini
put carrot on plate,move carrot onto green plate,search,,0.9189568907399513,True,80,,search_boards
put carrot on plate,put carrot on plate,original,,0.9875399243411622,True,80,,search_boards
put carrot on plate,place carrot onto the green plate,search,,0.9890354945189205,True,80,,search_boards
put carrot on plate,move carrot to green plate,search,,0.9892902949640477,True,80,,search_boards
put carrot on plate,move the carrot onto the green plate,search,,0.9893798684035431,True,80,,search_boards
put carrot on plate,move carrot onto the green plate,search,,0.9894816674114936,True,80,,search_boards
put clothes in laundry machine,[dry-run:gemini] 209ae9dfcb3c,rephrased,search,0.7405640878094117,False,80,,loop_gemini
put clothes in laundry machine,put clothes in the laundry machine,search,,0.9921835948263636,True,80,,search_boards
put clothes in laundry machine,put clothes in laundry machine,original,,0.9922404487218212,True,80,,search_boards
put clothes in laundry machine,place clothes in laundry machine,search,,0.9924111179907614,True,80,,search_boards
put clothes in laundry machine,load the laundry machine with clothes,search,,0.9930205549596673,True,80,,search_boards
put clothes in laundry machine,load the clothes from the basket into the machine,search,,0.9947677569394069,True,80,,search_boards
put clothes in laundry machine,load the laundry basket items into the washing machine,search,,0.9947807023811863,True,80,,search_boards
put clothes in laundry machine,place the clothes into the open laundry machine,search,,0.99478129005273,True,80,,search_boards
put corn in bowl sink,move the corn to the bowl,search,,0.9820387533847156,True,80,,search_boards
put corn in bowl sink,move the corn into the blue bowl,search,,0.9833583448664364,True,80,,search_boards
put corn in bowl sink,place the corn in the bowl in the sink,search,,0.9835718616730799,True,80,,search_boards
put corn in bowl sink,put corn in bowl sink,original,,0.985117828107515,True,80,,search_boards
put corn in bowl sink,move the corn into the bowl,search,,0.98515760337111,True,80,,search_boards
put corn in bowl sink,transfer the corn to the blue bowl,search,,0.994706722647288,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty silver pot,search,,0.9673065996704777,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot inside the empty silver pot,search,,0.9684778623746612,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty pot,search,,0.9691752321594295,True,80,,search_boards
put corn in pan which is on stove,put the carrot in the empty pot on the stove,search,,0.9694110659141055,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot in the empty pot,search,,0.9701474924360066,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the metal pot on the stove,search,,0.9702129871075645,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot toy inside the silver pot,search,,0.9745876858881654,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty silver pot,search,,0.9748692980347393,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty pot,search,,0.9766334824316089,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the empty silver pot,search,,0.9779811599283095,True,80,,search_boards
put corn in pan which is on stove,put corn in pan which is on stove,original,,0.9853956944407682,True,80,,search_boards
put corn in pot which is in sink,put corn in pot in sink,search,,0.8297154317463172,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot in the sink,search,,0.8476044246882254,True,80,,search_boards
put corn in pot which is in sink,put corn in sink pot,search,,0.850951327678633,True,80,,search_boards
put corn in pot which is in sink,place corn in sink pot,search,,0.8756459005311245,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot,search,,0.8837181026964404,True,80,,search_boards
put corn in pot which is in sink,put corn in pot,search,,0.8943633598516658,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn in the pot,search,,0.9084551607105448,True,80,,search_boards
put corn in pot which is in sink,put the corn in the pot,search,,0.9178029828445102,True,80,,search_boards
put corn in pot which is in sink,put the corn into the pot,search,,0.9190158815929478,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn inside of the pot,search,,0.9642170484577509,True,80,,search_boards
put corn in pot which is in sink,put the corn inside of the pot,search,,0.9665025114309349,True,80,,search_boards
put corn in pot which is in sink,place the corn inside the silver pot,search,,0.9667289785752973,True,80,,search_boards
put corn in pot which is in sink,put the corn inside the pot,search,,0.9679307911234571,True,80,,search_boards
put corn in pot which is in sink,put corn in pot which is in sink,original,,0.9748526538738804,True,80,,search_boards
put corn into bowl,move the corn to the blue bowl,search,,0.9842491082361202,True,80,,search_boards
put corn into bowl,move the corn into blue bowl,search,,0.9851559481608605,True,80,,search_boards
put corn into bowl,place yellow corn in the blue bowl,search,,0.9861031364498326,True,80,,search_boards
put corn into bowl,put yellow corn into blue bowl,search,,0.9868914804479286,True,80,,search_boards
put corn into bowl,put corn into bowl,original,,0.9878643847573212,True,80,,search_boards
put corn into bowl,place the corn in the blue bowl,search,,0.9947186291158526,True,80,,search_boards
put corn into bowl,put the corn in the bowl,search,,0.9947275414815386,True,80,,search_boards
put corn on plate,put corn on the pink plate,search,,0.9909007293142799,True,80,,search_boards
put corn on plate,place the corn on the red plate,search,,0.9914625068929567,True,80,,search_boards
put corn on plate,place corn on red plate,search,,0.9916022069464537,True,80,,search_boards
put corn on plate,put corn on plate,original,,0.9922856362636568,True,80,,search_boards
put corn on plate,put corn on the pink dish,search,,0.9947097017651604,True,80,,search_boards
put corn on plate,put the corn on the pink plate,search,,0.9947120838586195,True,80,,search_boards
put cucumber in cup,move the cucumber to the orange cup,search,,0.9801132865227324,True,80,,search_boards
put cucumber in cup,move cucumber to the orange cup,search,,0.9806724490440331,True,80,,search_boards
put cucumber in cup,move the cucumber into the orange cup,search,,0.984568757570125,True,80,,search_boards
put cucumber in cup,move cucumber into orange cup,search,,0.9867871042802104,True,80,,search_boards
put cucumber in cup,put cucumber in cup,original,,0.9895988248867505,True,80,,search_boards
put cucumber in cup,place cucumber in the orange cup,search,,0.9947156549985193,True,80,,search_boards
put cucumber in cup,put cucumber in orange cup,search,,0.9947156549985193,True,80,,search_boards
put cucumber in cup,pick up cucumber and put in orange cup,search,,0.9947162499552303,True,80,,search_boards
put cup from anywhere into sink,[dry-run:gemini] bae27d9c6ce5,rephrased,search,0.7899955876929565,False,80,,loop_gemini
put cup from anywhere into sink,move the blue plastic cup to the sink,search,,0.9806251923880437,True,80,,search_boards
put cup from anywhere into sink,put the blue plastic cup in the sink,search,,0.9806938919724314,True,80,,search_boards
put cup from anywhere into sink,place the cup in the sink,search,,0.9813264437218613,True,80,,search_boards
put cup from anywhere into sink,place the blue plastic cup in the sink,search,,0.9817570877855372,True,80,,search_boards
put cup from anywhere into sink,put cup from anywhere into sink,original,,0.9817611419411544,True,80,,search_boards
put cup from anywhere into sink,put blue cup inside the sink,search,,0.9924349504800798,True,80,,search_boards
put cup from anywhere into sink,put blue cup in sink,search,,0.992967005305064,True,80,,search_boards
put cup from counter or drying rack into sink,move the yellow cup from the drying rack to the blue sink,search,,0.9066124633651983,True,80,,search_boards
put cup from counter or drying rack into sink,move the small yellow cup from the dish drying rack to the blue sink,search,,0.929529465451152,True,80,,search_boards
put cup from counter or drying rack into sink,place the small yellow cup from the drying rack into the sink,search,,0.9417691241907404,True,80,,search_boards
put cup from counter or drying rack into sink,put the small yellow cup from the drying rack into the sink,search,,0.9441015638990511,True,80,,search_boards
put cup from counter or drying rack into sink,put cup from counter or drying rack into sink,original,,0.9560326235190921,True,80,,search_boards
put cup from counter or drying rack into sink,place the yellow cup from the rack into the blue sink,search,,0.9744809390332876,True,80,,search_boards
put cup from counter or drying rack into sink,put the yellow cup that is in the rack into the sink,search,,0.9749882675092947,True,80,,search_boards
put cup from counter to sink,drop the blue cup into the sink,search,,0.9701769822929899,True,80,,search_boards
put cup from counter to sink,move the blue cup into the sink basin,search,,0.9705286653068067,True,80,,search_boards
put cup from counter to sink,place the light blue cup into the sink,search,,0.9712231701829305,True,80,,search_boards
put cup from counter to sink,place the light blue cup next to the toy vegetables in the sink,search,,0.9724619679456679,True,80,,search_boards
put cup from counter to sink,put the blue cup next to the vegetables in the sink,search,,0.9737503394738134,True,80,,search_boards
put cup from counter to sink,set the blue cup next to the vegetables in the sink,search,,0.9739291278438763,True,80,,search_boards
put cup from counter to sink,move the light blue cup into the sink next to the vegetables,search,,0.9775132430165018,True,80,,search_boards
put cup from counter to sink,move the blue cup next to the vegetables in the sink,search,,0.9812994594259666,True,80,,search_boards
put cup from counter to sink,move the blue cup next to the toy vegetables in the sink,search,,0.9818036572252897,True,80,,search_boards
put cup from counter to sink,move the light blue cup next to the vegetables in the sink,search,,0.9840850763740143,True,80,,search_boards
put cup from counter to sink,put cup from counter to sink,original,,0.9867885800448948,True,80,,search_boards
put cup into pot or pan,put the blue cup inside the metal pot,search,,0.9405151348054454,True,80,,search_boards
put cup into pot or pan,move the blue cup into the silver pot,search,,0.9504220661399934,True,80,,search_boards
put cup into pot or pan,place the blue cup in the silver pot,search,,0.9571929750381746,True,80,,search_boards
put cup into pot or pan,put blue cup into silver pot,search,,0.9574611751462232,True,80,,search_boards
put cup into pot or pan,put the blue cup into the silver pot,search,,0.9575256721370526,True,80,,search_boards
put cup into pot or pan,place the blue cup inside the steel pot,search,,0.960830313150921,True,80,,search_boards
put cup into pot or pan,move the blue cup inside the silver pot,search,,0.9641231994795778,True,80,,search_boards
put cup into pot or pan,place the blue cup inside the metal pot,search,,0.9697416211507516,True,80,,search_boards
put cup into pot or pan,place blue cup inside the metal pot,search,,0.9735820061156341,True,80,,search_boards
put cup into pot or pan,move the blue cup inside the steel pot,search,,0.9767314401449186,True,80,,search_boards
put cup into pot or pan,put cup into pot or pan,original,,0.9799804777177251,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow rack,search,,0.9735703582846118,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow dish rack,search,,0.976140261602368,True,80,,search_boards
put detergent from sink into drying rack,move the white dish soap bottle from the basin to the yellow rack,search,,0.9766024648729279,True,80,,search_boards
put detergent from sink into drying rack,put the white dish soap bottle in the yellow rack,search,,0.9767237212379657,True,80,,search_boards
put detergent from sink into drying rack,put detergent from sink into drying rack,original,,0.9873857804353953,True,80,,search_boards
put detergent from sink into drying rack,place the white soap bottle in the yellow drying rack,search,,0.9897641198376786,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the dish rack,search,,0.9911909960180344,True,80,,search_boards
put detergent from sink into drying rack,move the white soap bottle from the basin to the rack,search,,0.9919112509469481,True,80,,search_boards
put detergent in sink,[dry-run:gemini] b6cc9e15bebb,rephrased,search,0.7981373692998984,False,80,,loop_gemini
put detergent in sink,put the dish soap bottle into the sink,search,,0.9858842917528516,True,80,,search_boards
put detergent in sink,place the white bottle in the sink,search,,0.986248194558162,True,80,,search_boards
put detergent in sink,put the white bottle into the sink,search,,0.9868474774666508,True,80,,search_boards
put detergent in sink,put detergent in sink,original,,0.987789522821953,True,80,,search_boards
put detergent in sink,move the soap bottle into the sink,search,,0.9886381997305167,True,80,,search_boards
put eggplant in pot or pan,place the purple eggplant into the pot,search,,0.888155727343059,True,80,,search_boards
put eggplant in pot or pan,drop the purple eggplant into the metal pot,search,,0.9591701456608154,True,80,,search_boards
put eggplant in pot or pan,put the eggplant in the cooking pot,search,,0.965922363970279,True,80,,search_boards
put eggplant in pot or pan,drop the eggplant into the metal pot,search,,0.9680150103744121,True,80,,search_boards
put eggplant in pot or pan,put eggplant in pot or pan,original,,0.9680185148647681,True,80,,search_boards
put eggplant into pan,place the eggplant inside the silver pot,search,,0.8758429760587104,True,80,,search_boards
put eggplant into pan,move the eggplant into the metal pot,search,,0.9040612747785475,True,80,,search_boards
put eggplant into pan,pick up the eggplant and put it in the metal pot,search,,0.9042280465813207,True,80,,search_boards
put eggplant into pan,put eggplant into pan,original,,0.9741095857465435,True,80,,search_boards
put eggplant into pan,move the eggplant to the metal pot,search,,0.9758165074144017,True,80,,search_boards
put eggplant into pan,move the eggplant into the silver pot,search,,0.9782380584474456,True,80,,search_boards
put eggplant into pan,place the eggplant in the metal pot,search,,0.9796626928850863,True,80,,search_boards
put eggplant into pan,place eggplant in the metal pot,search,,0.9820905906441465,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into metal pot,search,,0.9733480979275134,True,80,,search_boards
put eggplant into pot or pan,move eggplant to pot,search,,0.9733715791014755,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot or pan,original,,0.9754342816812477,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot,search,,0.9762586085409831,True,80,,search_boards
put eggplant into pot or pan,place the eggplant into the pot,search,,0.9894332563081448,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into pot,search,,0.9894439019838462,True,80,,search_boards
put eggplant on plate,transfer the eggplant to the green plate,search,,0.9799627043606576,True,80,,search_boards
put eggplant on plate,put eggplant on plate,original,,0.9813844340753789,True,80,,search_boards
put eggplant on plate,put the eggplant on the green plate,search,,0.9815081048315594,True,80,,search_boards
put eggplant on plate,place eggplant on the green plate,search,,0.9815860123305505,True,80,,search_boards
put eggplant on plate,transfer the purple eggplant to the green plate,search,,0.9833953517690146,True,80,,search_boards
put eggplant on plate,place the eggplant onto the green plate,search,,0.9946684422378023,True,80,,search_boards
put fork from basket to tray,move the silver fork from the basket to the black tray,search,,0.9659633251075734,True,80,,search_boards
put fork from basket to tray,pick up the fork from the basket and place it in the tray,search,,0.9702227992878193,True,80,,search_boards
put fork from basket to tray,move the silver fork out of the basket and into the tray,search,,0.9724103894225603,True,80,,search_boards
put fork from basket to tray,put fork from basket into tray,search,,0.978446717378085,True,80,,search_boards
put fork from basket to tray,put fork from basket to tray,original,,0.9789306776700507,True,80,,search_boards
put fork from basket to tray,put fork from the basket to the tray,search,,0.979429101189574,True,80,,search_boards
put fork from basket to tray,move the fork from the basket to the tray,search,,0.9810759001046905,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the metal pot,search,,0.9742746462366784,True,80,,search_boards
put green squash in pot or pan,place the green bitter melon into the small metal pot,search,,0.9760531082665936,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon into the small metal pot,search,,0.9767082759246084,True,80,,search_boards
put green squash in pot or pan,put green bitter melon in the small metal pot,search,,0.9778540527275444,True,80,,search_boards
put green squash in pot or pan,put green squash in pot or pan,original,,0.9841399395490043,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the silver pot,search,,0.9946876167387996,True,80,,search_boards
put green squash in pot or pan,place the green bitter melon toy in the metal pot,search,,0.9946906065523029,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the small metal pot,search,,0.9947180344256157,True,80,,search_boards
put green squash into pot or pan,place green squash inside pot,search,,0.9806552778931038,True,80,,search_boards
put green squash into pot or pan,place green squash in pot,search,,0.9821005424958761,True,80,,search_boards
put green squash into pot or pan,put the green squash in pot,search,,0.9829913598285596,True,80,,search_boards
put green squash into pot or pan,place green squash into pot,search,,0.9833694554426845,True,80,,search_boards
put green squash into pot or pan,put green squash into pot or pan,original,,0.9842315505282505,True,80,,search_boards
put green squash into pot or pan,pick up the green squash and put it in the pot,search,,0.9909911151086356,True,80,,search_boards
put green squash into pot or pan,place the green squash inside the metal pot,search,,0.9911015993977207,True,80,,search_boards
put green squash into pot or pan,put green squash in the pot,search,,0.9914154301243502,True,80,,search_boards
put green squash into pot or pan,put green squash in pot,search,,0.9924051482360403,True,80,,search_boards
put green squash into pot or pan,put green squash into metal pot,search,,0.9924230435341861,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange bowl,search,,0.98688708669453,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife inside the orange cup,search,,0.9877210708306464,True,80,,search_boards
put knife in pot cardboard fence,move the plastic knife into the orange cup,search,,0.9878426536198907,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange cup,search,,0.9878616704647396,True,80,,search_boards
put knife in pot cardboard fence,put knife in pot cardboard fence,original,,0.9919139750432684,True,80,,search_boards
put knife in pot cardboard fence,put the plastic knife in the orange cup,search,,0.9946822308538273,True,80,,search_boards
put knife in pot cardboard fence,place the knife into the orange cup,search,,0.9946888128651034,True,80,,search_boards
put knife in pot cardboard fence,place the yellow knife into the orange cup,search,,0.9946929971980021,True,80,,search_boards
put knife in pot or pan,put the white knife into the metal pot,search,,0.9842104558566048,True,80,,search_boards
put knife in pot or pan,put the white toy knife inside the metal pot,search,,0.9849509648298758,True,80,,search_boards
put knife in pot or pan,put knife in pot or pan,original,,0.9850596342666299,True,80,,search_boards
put knife in pot or pan,put the white toy knife into the metal pot,search,,0.9853745027929763,True,80,,search_boards
put knife in pot or pan,place the white toy knife into the pot,search,,0.98575771607445,True,80,,search_boards
put knife in pot or pan,put the white knife in the silver pot,search,,0.9947061266234999,True,80,,search_boards
put knife in pot or pan,put the white toy knife in the silver pot,search,,0.9947144648851791,True,80,,search_boards
put knife on cutting board,put knife on cutting board,original,,0.9826222245573707,True,80,,search_boards
put knife on cutting board,move the yellow knife to the green cutting board,search,,0.9827742633037594,True,80,,search_boards
put knife on cutting board,place yellow knife on green board,search,,0.9836357542305264,True,80,,search_boards
put knife on cutting board,move yellow knife to the green cutting board,search,,0.9839354747348446,True,80,,search_boards
put knife on cutting board,move yellow knife onto the green cutting board,search,,0.9858779893852953,True,80,,search_boards
put knife on cutting board,place the yellow knife on the green board,search,,0.9936695506174126,True,80,,search_boards
put knife on cutting board cardboard fence,place the knife on the cutting board,search,,0.9877662915361016,True,80,,search_boards
put knife on cutting board cardboard fence,place yellow knife on cutting board,search,,0.9882345796642785,True,80,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board,search,,0.9882556185666963,True,80,,search_boards
put knife on cutting board cardboard fence,move the knife onto the cutting board,search,,0.9885603781636303,True,80,,search_boards
put knife on cutting board cardboard fence,move the yellow knife onto the green cutting board,search,,0.9890232127499762,True,80,,search_boards
put knife on cutting board cardboard fence,place the knife on the green board,search,,0.9892108524191623,True,80,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board cardboard fence,original,,0.989971863800451,True,80,,search_boards
put lemon on plate,place the lemon on the red plate next to the sink,search,,0.9812453760332857,True,80,,search_boards
put lemon on plate,pick up the yellow lemon and place it on the red plate,search,,0.9819205757158681,True,80,,search_boards
put lemon on plate,grab the yellow lemon from the sink and place it on the red plate,search,,0.9821938249084344,True,80,,search_boards
put lemon on plate,grab the yellow lemon from the sink and put it on the red plate,search,,0.9823141820789769,True,80,,search_boards
put lemon on plate,put lemon on plate,original,,0.9844842627127297,True,80,,search_boards
put lemon on plate,grab the lemon and place it on the red plate,search,,0.9947571414613051,True,80,,search_boards
put lemon on plate,grab the yellow lemon and put it on the red plate,search,,0.9947689351163872,True,80,,search_boards
put lid on pot,put the orange lid on top of the cup,search,,0.9773910023334319,True,80,,search_boards
put lid on pot,put the orange lid on the orange cup,search,,0.9842403317881451,True,80,,search_boards
put lid on pot,put the orange plastic lid on top of the orange cup,search,,0.9852779439656898,True,80,,search_boards
put lid on pot,put lid on pot,original,,0.98767844041952,True,80,,search_boards
put lid on pot,put the orange lid on top of the orange cup,search,,0.9877881574826204,True,80,,search_boards
put lid on pot,place the lid on top of the cup,search,,0.9946995659543627,True,80,,search_boards
put lid on pot,cover the orange container with the lid,search,,0.9947079144946284,True,80,,search_boards
put lid on pot,put the orange lid on the orange container,search,,0.9947144648851791,True,80,,search_boards
put lid on pot or pan,put the silver lid on the silver pot,search,,0.9876550004329063,True,80,,search_boards
put lid on pot or pan,put lid on pot or pan,original,,0.9878412941483594,True,80,,search_boards
put lid on pot or pan,place the lid on the pot,search,,0.9880462201359769,True,80,,search_boards
put lid on pot or pan,place the silver lid onto the silver pot,search,,0.9880942532933493,True,80,,search_boards
put lid on pot or pan,put the lid onto the silver pot,search,,0.989752645774072,True,80,,search_boards
put lid on pot or pan,place the metal lid on the silver pot,search,,0.9947334747459491,True,80,,search_boards
put lid on pot or pan,put the silver lid on top of the pot,search,,0.9947411780616208,True,80,,search_boards
put lid on pot or pan,place the lid on top of the pot,search,,0.9947429541575801,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink,search,,0.9374415063490035,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink basin,search,,0.9381086205483163,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange rack into the sink,search,,0.9560088274658023,True,80,,search_boards
put pan from drying rack into sink,move the stainless steel pot from the rack into the sink,search,,0.9744443202243794,True,80,,search_boards
put pan from drying rack into sink,put pan from drying rack into sink,original,,0.9751094356181406,True,80,,search_boards
put pan from drying rack into sink,move the metal pan into the white sink basin,search,,0.991201861045378,True,80,,search_boards
put pan from drying rack into sink,transfer the silver pot from the orange dish rack to the sink,search,,0.9914826042182355,True,80,,search_boards
put pan from sink into drying rack,put pan in orange drying rack,search,,0.9902117046952881,True,80,,search_boards
put pan from sink into drying rack,put pan from the sink into drying rack,search,,0.9907577643972677,True,80,,search_boards
put pan from sink into drying rack,put pan from sink into drying rack,original,,0.9910976054142422,True,80,,search_boards
put pan from sink into drying rack,put pan from sink into the drying rack,search,,0.9911682352433113,True,80,,search_boards
put pan from sink into drying rack,put the small silver pan into the orange drying rack,search,,0.9924764787470123,True,80,,search_boards
put pan from sink into drying rack,put the metal pan in the orange basket,search,,0.9944121908824252,True,80,,search_boards
put pan from sink into drying rack,move the metal pan from the sink to the orange dish rack,search,,0.9946129312572878,True,80,,search_boards
put pan from stove to sink,put pan from stove to sink,original,,0.9655478025151897,True,80,,search_boards
put pan from stove to sink,transfer the metal pot from the blue burner to the sink,search,,0.9816187190525247,True,80,,search_boards
put pan from stove to sink,move the silver pot from the blue burner to the sink,search,,0.9828717199442655,True,80,,search_boards
put pan from stove to sink,place the metal pot from the blue burner to the sink,search,,0.9833323918029913,True,80,,search_boards
put pan from stove to sink,move the metal pot from the blue burner to the sink,search,,0.9836065765810653,True,80,,search_boards
put pan from stove to sink,place the silver pan from the burner into the plastic sink,search,,0.9842981675398104,True,80,,search_boards
put pan from stove to sink,move the silver pot off the burner and put it in the sink,search,,0.9876894557881297,True,80,,search_boards
put pan from stove to sink,place the silver pot from the blue stove in the sink,search,,0.9890268987084551,True,80,,search_boards
put pan from stove to sink,move the silver pot from the burner to the sink,search,,0.9894119330826475,True,80,,search_boards
put pan from stove to sink,transfer the silver pot from the blue burner to the sink,search,,0.9899864617852515,True,80,,search_boards
put pan from stove to sink,transfer the metal pot from the burner to the sink,search,,0.9905735476192715,True,80,,search_boards
put pan in sink,put the pan into the sink,search,,0.9874896830858848,True,80,,search_boards
put pan in sink,put the pan in the sink,search,,0.9875510619811475,True,80,,search_boards
put pan in sink,put pan into the sink,search,,0.9886914773571158,True,80,,search_boards
put pan in sink,put pan in sink,original,,0.9890551170887297,True,80,,search_boards
put pan in sink,put the metal cooking pot in the sink,search,,0.9945800813932337,True,80,,search_boards
put pan in sink,put the cooking pan into the sink,search,,0.9946135377168869,True,80,,search_boards
put pan in sink,put the metal pan in the sink,search,,0.9946449802207401,True,80,,search_boards
put pan on stove and put blueberry in pan,place the metal pot on the burner and put the blue berry inside,search,,0.9750075826258505,True,80,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry inside,search,,0.9758218492432336,True,80,,search_boards
put pan on stove and put blueberry in pan,put the small pot on the stove burner and put the blue berry in the pot,search,,0.9778589547002254,True,80,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry in it,search,,0.9814339994484107,True,80,,search_boards
put pan on stove and put blueberry in pan,put pan on stove and put blueberry in pan,original,,0.9845119028202599,True,80,,search_boards
put pan on stove and put blueberry in pan,place the metal pan on the stove burner and put the blue berry in the pan,search,,0.9946840267520153,True,80,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and put the yellow duck inside,search,,0.980919757952765,True,80,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and place the yellow stuffed duck inside,search,,0.9846733123705294,True,80,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the stove and put the yellow stuffed duck inside,search,,0.9863947978750023,True,80,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the stove and put the yellow stuffed duck inside,search,,0.9868121701749034,True,80,,search_boards
put pan on stove and put stuffedduck in pan,put pan on stove and put stuffedduck in pan,original,,0.9873165116789278,True,80,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the burner and put the yellow stuffed duck in it,search,,0.9908721079587074,True,80,,search_boards
put pan on stove and put stuffedduck in pan,put the silver pot on the stove burner and place the duck inside,search,,0.9909404466463017,True,80,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the burner and put the yellow stuffed duck inside,search,,0.9917285051839188,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the metal cooking pot on the stove and place the pink pig in it,search,,0.9196872868220356,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the silver pot on the stove burner and put the pink toy in it,search,,0.9196956471520265,True,80,,search_boards
put pan on stove and put stuffedpig in pan,move the metal pot to the stove burner and put the pink pig in it,search,,0.9204116703591845,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on stove and put stuffedpig in pan,search,,0.9304580065186777,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffed pig in pan,search,,0.9423560437103029,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in pan,search,,0.9433198985947918,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put the stuffed pig in pan,search,,0.9507676067028512,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put the stuffed pig in pan,search,,0.9508417313638695,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in the pan,search,,0.9566892580883709,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffedpig in pan,original,,0.9884910474436491,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on the stove and place the stuffedpig in the pan,search,,0.9887457676323667,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and place the stuffedpig in the pan,search,,0.988782236433771,True,80,,search_boards
