task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
put cup from counter or drying rack into sink,place the yellow cup from the rack into the blue sink,search,,0.629958520945662,4.4189,-2.5969,0.2253,False,64,,search_boards
put cup from counter or drying rack into sink,"Regarding the item used for holding liquids currently occupying space on the counter or the dish desiccation rack, kindly facilitate its immediate relocation into the sink.",adversarial,,0.7290854576499319,4.8682,-2.0643,0.2065,False,64,,generated_adversarial
put cup from counter or drying rack into sink,put the yellow cup that is in the rack into the sink,search,,0.7782710738859704,5.0911,-1.4929,0.2092,False,64,,search_boards
put cup from counter or drying rack into sink,place the small yellow cup from the drying rack into the sink,search,,0.8253628143273534,5.3046,-1.4717,0.1912,False,64,,search_boards
put cup from counter or drying rack into sink,put the small yellow cup from the drying rack into the sink,search,,0.8259452122115066,5.3072,-1.4082,0.1935,False,64,,search_boards
put cup from counter or drying rack into sink,Can you grab that mug off the counter or dish rack and put it in the sink?,natural,,0.9073091368256732,5.676,-1.1366,0.1715,False,64,,generated_natural
put cup from counter or drying rack into sink,Pick up the cup from the drying rack or the counter and leave it in the sink.,natural,,0.9303798703896251,5.7806,-0.7946,0.1757,False,64,,generated_natural
put cup from counter or drying rack into sink,Transfer the cup located on the counter or the dish rack to the sink.,natural,,0.9339342995914506,5.7967,-0.7011,0.178,False,64,,generated_natural
put cup from counter or drying rack into sink,"Put the cup in the sink, whether it's on the counter or the drying rack.",natural,,0.9711076399854929,5.9652,-0.5917,0.1674,False,64,,generated_natural
put cup from counter or drying rack into sink,put cup from counter or drying rack into sink,original,,0.9792320059879199,6.002,0.0769,0.1904,False,64,,search_boards
put cup from counter or drying rack into sink,"Clear the cup from the counter or the rack into the sink, please.",natural,,0.982328994501479,6.0161,-0.2822,0.1751,False,64,,generated_natural
put cup from counter or drying rack into sink,Find the glass on the counter or drying rack and move it to the sink.,natural,,0.9831479368979639,6.0198,-0.4978,0.1663,False,64,,generated_natural
put cup from counter or drying rack into sink,Drop the cup that's sitting on the counter or the drying rack into the sink.,natural,,1.0,6.0962,-0.2686,0.1685,False,64,,generated_natural
put cup from sink to drying rack,"It is required that the open-top beverage container, presently lingering in the washbasin, be promptly conveyed to the slatted air-drying apparatus.",adversarial,,0.0,1.9186,-5.6077,0.3279,False,64,,generated_adversarial
put cup from sink to drying rack,"Initiate the extraction of the hand-held liquid consumption vessel from its current resting place in the washbasin, subsequently depositing it onto the ridged platform designated for moisture evaporation.",adversarial,,0.0400017791997534,2.1368,-6.0268,0.2922,False,64,,generated_adversarial
put cup from sink to drying rack,"That which one uses to consume beverages, currently situated within the confines of the sink, requires immediate relocation to the drying receptacle.",adversarial,,0.388774397101839,4.0391,-4.5666,0.1815,False,64,,generated_adversarial
put cup from sink to drying rack,"Provided the washing is complete, I would be most grateful if you could extract the cylindrical drinking vessel from the washbasin and subsequently deposit it upon the wire rack intended for air-drying.",adversarial,,0.7000134140127285,5.7367,-1.7409,0.1425,False,64,,generated_adversarial
put cup from sink to drying rack,place pink plastic cup in yellow drying rack,rephrased,search,0.7711210581061652,6.1245,-0.9058,0.141,False,64,,loop_qwen
put cup from sink to drying rack,put the pink cup in the drying rack,rephrased,search,0.7758966699978775,6.1505,-0.7548,0.1446,False,64,,loop_claude
put cup from sink to drying rack,pick up pink cup and place in drying rack,search,,0.8168421552873512,6.3739,-0.5803,0.1317,False,64,,search_boards
put cup from sink to drying rack,Place the glass on the drainer after taking it out of the sink.,natural,,0.8182181876708527,6.3814,-1.0444,0.1129,False,64,,generated_natural
put cup from sink to drying rack,Move the pink cup to the drying rack.,rephrased,search,0.8192906930666715,6.3872,-0.3819,0.1384,False,64,,loop_claude
put cup from sink to drying rack,Take the cup currently in the sink and place it in the dish drainer.,natural,,0.8200511595357299,6.3914,-1.0843,0.1104,False,64,,generated_natural
put cup from sink to drying rack,move pink cup to drying rack,search,,0.8323183181144177,6.4583,-0.3018,0.1352,False,384,,search_boards
put cup from sink to drying rack,move cup to drying rack,rephrased,search,0.842096213432389,6.5116,-0.001,0.1423,False,64,,loop_claude
put cup from sink to drying rack,place cup in drying rack,search,,0.861944039851846,6.6199,-0.0884,0.1293,False,64,,search_boards
put cup from sink to drying rack,place cup to drying rack,search,,0.9001427434917392,6.8282,0.1198,0.1191,False,64,,search_boards
put cup from sink to drying rack,Please get the drinking cup out of the sink and leave it on the rack.,natural,,0.9220036285116603,6.9474,-0.5576,0.082,False,64,,generated_natural
put cup from sink to drying rack,Pick up the wet mug in the basin and set it on the drying rack.,natural,,0.9223561265202661,6.9494,-0.4074,0.0877,False,64,,generated_natural
put cup from sink to drying rack,put the cup to drying rack,search,,0.9268441770247893,6.9738,0.2184,0.1101,False,64,,search_boards
put cup from sink to drying rack,move pink cup from sink to drying rack,search,,0.9369119581342559,7.0288,0.1411,0.1022,False,64,,search_boards
put cup from sink to drying rack,Could you grab the mug from the sink and put it on the dish rack?,natural,,0.9515936123656589,7.1088,-0.1041,0.0855,False,64,,generated_natural
put cup from sink to drying rack,place cup from sink to drying rack,search,,0.9844936317829209,7.2883,0.4589,0.0918,False,64,,search_boards
put cup from sink to drying rack,put the cup from sink to drying rack,search,,0.9877694706716917,7.3061,0.4931,0.0915,False,64,,search_boards
put cup from sink to drying rack,put cup from sink to drying rack,original,,0.9882081514862853,7.3085,0.4894,0.0912,False,64,,search_boards
put cup from sink to drying rack,Move the cup out of the sink and onto the drying rack.,natural,,0.9926187577354034,7.3326,0.2681,0.0804,False,64,,generated_natural
put cup from sink to drying rack,Shift the cup from the sink over to the drying rack.,natural,,0.9948645874433306,7.3448,0.3081,0.0808,False,64,,generated_natural
put cup from sink to drying rack,Transfer that cup from the sink to the drying rack.,natural,,1.0,7.3728,0.3153,0.0787,False,64,,generated_natural
put cup on plate,"If it wouldn't be too much trouble, locate the vessel designed for holding liquids and ensure it ends up situated directly atop the flat serving dish.",adversarial,,0.0,1.1055,-7.1964,0.3374,False,64,,generated_adversarial
put cup on plate,"Without disturbing any extraneous objects in the vicinity, firmly apprehend the open-topped liquid container and meticulously maneuver it until its bottom surface comes to a complete rest upon the flat culinary platter.",adversarial,,0.03776546638541981,1.3555,-7.4032,0.3072,False,64,,generated_adversarial
put cup on plate,"Provided the workspace is currently clear of obstructions, please grasp the object you would normally use to drink a beverage and deposit it squarely upon the flat ceramic eating dish.",adversarial,,0.06823049088015709,1.5571,-7.0038,0.305,False,64,,generated_adversarial
put cup on plate,put the pink mug onto the green plate,search,,0.5868490762095696,4.9901,-3.1445,0.1533,False,64,,search_boards
put cup on plate,Take the coffee cup and put it directly on the dinner plate.,natural,,0.6885506839821987,5.6633,-1.9751,0.1397,False,64,,generated_natural
put cup on plate,move the orange cup on the yellow plate,rephrased,search,0.6891789548751,5.6675,-2.9471,0.1012,False,64,,loop_qwen
put cup on plate,move the orange cup onto the yellow plate,rephrased,search,0.6990045182222353,5.7325,-2.7808,0.102,False,64,,loop_qwen
put cup on plate,Put the orange cup on the yellow plate.,rephrased,search,0.7023252698143959,5.7545,-2.7313,0.102,False,64,,loop_gemini
put cup on plate,move the orange cup on the green plate,search,,0.718984306522987,5.8647,-2.4675,0.1026,False,320,,search_boards
put cup on plate,"It is of the utmost importance that the cup, preceded by no other actions, be hoisted forthwith and conveyed until it comes to rest upon the upper surface of the plate.",adversarial,,0.7305103726878935,5.941,-1.8651,0.1195,False,64,,generated_adversarial
put cup on plate,put the orange cup on the green plate,search,,0.748787406534184,6.062,-1.8508,0.1094,False,128,,search_boards
put cup on plate,set the orange cup onto the green plate,search,,0.7517749676572172,6.0818,-1.4445,0.1236,False,64,,search_boards
put cup on plate,move the orange cup onto the green plate,search,,0.7553928181083258,6.1057,-1.4367,0.1218,False,64,,search_boards
put cup on plate,place the orange cup on the green plate,search,,0.7599927279480206,6.1362,-1.2724,0.1256,False,64,,search_boards
put cup on plate,set the orange cup on the green plate,search,,0.7867016937264676,6.313,-1.1251,0.1157,False,64,,search_boards
put cup on plate,put the pink cup on the plate,search,,0.7943062196719504,6.3633,-1.1633,0.1098,False,64,,search_boards
put cup on plate,I need the ceramic cup resting on top of the plate.,natural,,0.8665486318261914,6.8415,-0.3399,0.0999,False,64,,generated_natural
put cup on plate,put the cup on the green plate,search,,0.8689242977561942,6.8573,-0.4224,0.0952,False,64,,search_boards
put cup on plate,move the cup on the plate,rephrased,search,0.8932245640497528,7.0181,-0.1174,0.093,False,64,,loop_claude
put cup on plate,Put the orange cup on the plate.,rephrased,search,0.8951350643124555,7.0308,-0.1736,0.0897,False,64,,loop_claude
put cup on plate,set the orange cup onto the plate,search,,0.9076025135719622,7.1133,0.0901,0.0927,False,64,,search_boards
put cup on plate,set the orange cup on the plate,search,,0.9205716554624397,7.1991,0.2693,0.0922,False,64,,search_boards
put cup on plate,The cup must be relocated to the plate.,natural,,0.9374847933388524,7.3111,0.6199,0.0961,False,64,,generated_natural
put cup on plate,"Set the cup down on the plate for me, please.",natural,,0.9389324580125551,7.3207,0.4608,0.089,False,64,,generated_natural
put cup on plate,Could you please move that cup over to the plate?,natural,,0.9505121569908332,7.3973,0.4628,0.0823,False,64,,generated_natural
put cup on plate,Please shift that cup so it sits on the plate.,natural,,0.9652191005177766,7.4947,0.6255,0.0801,False,64,,generated_natural
put cup on plate,Place the cup onto the plate.,natural,,0.9667847445216007,7.505,0.9178,0.0906,False,64,,generated_natural
put cup on plate,Put the cup on the plate.,search,,0.9808907609561698,7.5984,0.9096,0.0821,False,64,,probe
put cup on plate,Grab the cup and set it down on the plate.,natural,,0.990396795887421,7.6613,0.7784,0.0714,False,64,,generated_natural
put cup on plate,put cup on plate,original,,1.0,7.7249,0.9245,0.0715,False,64,,search_boards
put detergent from sink into drying rack,"Assuming custody of the dish soap presently stranded in the washbasin, immediately effectuate its physical translation to the slatted structure utilized for air-drying.",adversarial,,0.0,4.9177,-3.281,0.1543,False,64,,generated_adversarial
put detergent from sink into drying rack,put the white soap bottle in the yellow rack,search,,0.07625730991981478,5.1276,-2.5738,0.1636,False,64,,search_boards
put detergent from sink into drying rack,"The vessel containing the dish-cleaning fluid, which currently occupies the basin, must be grasped and subsequently conveyed over to the slatted rack where items are left to air-dry.",adversarial,,0.0914873607980023,5.1695,-3.2284,0.1341,False,64,,generated_adversarial
put detergent from sink into drying rack,move the white soap bottle from the basin to the rack,search,,0.1294750414518904,5.2741,-2.3707,0.1586,False,64,,search_boards
put detergent from sink into drying rack,move the white dish soap bottle from the basin to the yellow rack,search,,0.1721240057594213,5.3915,-2.4769,0.1441,False,64,,search_boards
put detergent from sink into drying rack,put the white dish soap bottle in the yellow rack,search,,0.17383185053028288,5.3962,-2.3402,0.149,False,64,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow dish rack,search,,0.22059155984177053,5.5249,-1.9234,0.154,False,64,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the dish rack,search,,0.42582435137021357,6.0897,-1.2123,0.132,False,64,,search_boards
put detergent from sink into drying rack,"If it would not be too much trouble, would you kindly extract the grease-cutting fluid from the washbasin and deposit it securely within the confines of the drying rack.",adversarial,,0.6252389095806498,6.6386,-0.9854,0.0924,False,64,,generated_adversarial
put detergent from sink into drying rack,"Regarding the detergent that presently resides within the sink, it is imperative that you forthwith transport said item and situate it upon the rack designated for drying.",adversarial,,0.682206517373347,6.7954,-0.5811,0.0945,False,64,,generated_adversarial
put detergent from sink into drying rack,place the white soap bottle in the yellow drying rack,search,,0.7201207698463743,6.8998,-0.3428,0.0946,False,64,,search_boards
put detergent from sink into drying rack,Take the washing up liquid out of the sink and leave it on the drying rack.,natural,,0.8094146785593078,7.1455,-0.3728,0.0717,False,64,,generated_natural
put detergent from sink into drying rack,Please shift the cleaning liquid from the basin into the drying rack.,natural,,0.8107910813203156,7.1493,-0.187,0.0787,False,64,,generated_natural
put detergent from sink into drying rack,Can you grab the dish soap from the sink and put it on the drying rack?,natural,,0.8647399955805507,7.2978,-0.0629,0.0704,False,64,,generated_natural
put detergent from sink into drying rack,Take the detergent sitting in the sink and transfer it over to the dish rack.,natural,,0.9226440048312364,7.4572,0.2863,0.0701,False,64,,generated_natural
put detergent from sink into drying rack,Relocate the bottle of dish detergent from inside the sink into the drying rack.,natural,,0.9340581048894628,7.4886,0.3741,0.0707,False,64,,generated_natural
put detergent from sink into drying rack,Move the detergent out of the sink and set it in the drying rack.,natural,,0.9495025899883631,7.5311,0.7732,0.0827,False,64,,generated_natural
put detergent from sink into drying rack,Get the detergent out of the sink and pop it in the drying rack for me.,natural,,0.9745999121922527,7.6002,0.6845,0.0731,False,64,,generated_natural
put detergent from sink into drying rack,Put the soap that is currently in the sink onto the drying rack.,natural,,0.982042404681545,7.6207,0.4805,0.0632,False,64,,generated_natural
put detergent from sink into drying rack,put detergent from sink into drying rack,original,,1.0,7.6701,1.0406,0.0809,False,64,,search_boards
put detergent in sink,"Assuming there are no obstacles in your path, I require you to lift the container of stain-eradicating substance and deposit it strictly within the confines of the faucet-equipped drainage basin.",adversarial,,0.0,3.7111,-5.2966,0.1818,False,64,,generated_adversarial
put detergent in sink,I would be immensely grateful if you could secure the container of grease-cutting liquid and deposit it squarely into the plumbing fixture where we normally wash dishes.,adversarial,,0.037882905278681996,3.8765,-5.2645,0.1684,False,64,,generated_adversarial
put detergent in sink,Put the dishwashing liquid into the basin.,natural,,0.07369383653636413,4.0328,-4.6955,0.177,False,64,,generated_natural
put detergent in sink,"Direct your manipulators to acquire the bottle of surfactant, subsequently conveying it until it comes to a complete halt within the primary drainage basin.",adversarial,,0.12604609566177083,4.2614,-4.0731,0.1812,False,64,,generated_adversarial
put detergent in sink,"Regarding the vessel filled with cleaning agents, your immediate objective is to ensure its complete physical relocation into the hollow of the washbasin.",adversarial,,0.19030718721220902,4.5419,-4.1359,0.154,False,64,,generated_adversarial
put detergent in sink,Please place the dish soap into the washbasin.,natural,,0.45242503146179247,5.6863,-2.1578,0.1305,False,64,,generated_natural
put detergent in sink,Move that bottle of cleaning liquid over to the sink.,natural,,0.48205071597227617,5.8157,-2.1075,0.1211,False,64,,generated_natural
put detergent in sink,place the white bottle in the sink,search,,0.7802168270520622,7.1174,-0.1857,0.0815,False,64,,search_boards
put detergent in sink,Take the soap and drop it in the sink.,natural,,0.7822906387460299,7.1265,0.0197,0.0888,False,64,,generated_natural
put detergent in sink,put the white bottle into the sink,search,,0.7913702728862846,7.1661,-0.1216,0.0798,False,64,,search_boards
put detergent in sink,The sink is where the detergent needs to go.,natural,,0.8099344056111051,7.2472,0.3177,0.0899,False,64,,generated_natural
put detergent in sink,put the dish soap bottle into the sink,search,,0.8112419846411437,7.2529,0.0491,0.0788,False,64,,search_boards
put detergent in sink,move the soap bottle into the sink,search,,0.8417317291135507,7.386,0.2396,0.0745,False,64,,search_boards
put detergent in sink,Leave the detergent inside the sink for me.,natural,,0.8527933783746436,7.4343,0.8032,0.0924,False,64,,generated_natural
put detergent in sink,Could you just pop the detergent down into the sink?,natural,,0.8602909304196332,7.467,0.8346,0.0907,False,64,,generated_natural
put detergent in sink,Can you grab the detergent and set it down in the sink?,natural,,0.8676442454706184,7.4991,0.8624,0.089,False,64,,generated_natural
put detergent in sink,put detergent in sink,original,,1.0,8.077,1.5587,0.0653,False,64,,search_boards
put eggplant into pan,move the eggplant to the metal pot,search,,0.0,4.5739,-4.1158,0.1519,False,64,,search_boards
put eggplant into pan,move the eggplant into the metal pot,search,,0.17526257631510853,4.9269,-3.7647,0.1345,False,64,,search_boards
put eggplant into pan,"Before taking any further action, acquire the ingredient commonly used to make parmigiana and deposit it directly into the metallic cookware.",adversarial,,0.20930115170528193,4.9954,-3.0914,0.1549,False,64,,generated_adversarial
put eggplant into pan,"The pan, which is currently sitting entirely empty, must become the final destination for the eggplant that you are to pick up and move.",adversarial,,0.21567772179156414,5.0082,-2.2685,0.1861,False,64,,generated_adversarial
put eggplant into pan,pick up the eggplant and put it in the metal pot,search,,0.23339605689448706,5.0439,-3.2723,0.1435,False,64,,search_boards
put eggplant into pan,move the eggplant into the silver pot,search,,0.23569119956185108,5.0486,-3.6267,0.1292,False,64,,search_boards
put eggplant into pan,place the eggplant inside the silver pot,search,,0.3337036568887768,5.2459,-3.1057,0.1322,False,64,,search_boards
put eggplant into pan,place the eggplant in the metal pot,search,,0.39567220269157233,5.3707,-2.8069,0.1329,False,64,,search_boards
put eggplant into pan,Put the purple eggplant into the silver cooking pot.,rephrased,natural,0.41705890672281637,5.4138,-2.6429,0.1356,False,64,,loop_qwen
put eggplant into pan,"If it would not be too much trouble, I would greatly appreciate it if the large purple vegetable could find its way into the cooking vessel.",adversarial,,0.4378383038177925,5.4556,-1.9058,0.1608,False,64,,generated_adversarial
put eggplant into pan,Place the purple eggplant into the silver cooking pot.,rephrased,natural,0.4437391616523133,5.4675,-2.5197,0.1357,False,64,,loop_qwen
put eggplant into pan,place eggplant in the metal pot,search,,0.47230220190793787,5.525,-2.637,0.126,False,64,,search_boards
put eggplant into pan,Move the purple vegetable over to the pan.,natural,,0.5385362672562948,5.6584,-1.6499,0.1529,False,64,,generated_natural
put eggplant into pan,Can you put the eggplant in the skillet for me?,natural,,0.5544910487420623,5.6905,-1.417,0.1592,False,64,,generated_natural
put eggplant into pan,It is strictly required that the eggplant be relocated from its current resting place and introduced into the interior of the skillet.,adversarial,,0.5559532484778932,5.6935,-1.8048,0.1438,False,64,,generated_adversarial
put eggplant into pan,Drop the purple one into the pan.,natural,,0.7461447521085949,6.0765,-0.583,0.1579,False,64,,generated_natural
put eggplant into pan,Grab the eggplant and drop it inside the cooking pan.,natural,,0.8489199352989311,6.2835,-0.3364,0.1493,False,64,,generated_natural
put eggplant into pan,I need you to put the eggplant into the frying pan.,natural,,0.911620858925258,6.4097,-0.2484,0.1416,False,64,,generated_natural
put eggplant into pan,Set the eggplant inside the pan.,natural,,0.9173634359667199,6.4213,0.1019,0.1543,False,64,,generated_natural
put eggplant into pan,Transfer the eggplant to the pan.,natural,,0.9260994664353842,6.4389,0.2039,0.1568,False,64,,generated_natural
put eggplant into pan,Please place the eggplant in the pan.,natural,,0.9297114160018535,6.4462,0.12,0.1529,False,64,,generated_natural
put eggplant into pan,put eggplant into pan,original,,0.9497833471258288,6.4866,0.4471,0.1621,False,64,,search_boards
put eggplant into pan,put the eggplant into the frying pan,rephrased,natural,0.9865259248159961,6.5606,0.2176,0.1466,False,64,,loop_gemini
put eggplant into pan,Put the eggplant into the frying pan.,rephrased,natural,1.0,6.5877,0.0694,0.1384,False,64,,loop_claude
put eggplant into pot or pan,"Operating under the premise that both available cooking receptacles are equally valid targets, proceed to lift the dark purple, oblong vegetable and complete a transfer that results in it being contained securely within either the deep pot or the shallow pan.",adversarial,,0.0,4.1964,-3.313,0.2168,False,64,,generated_adversarial
put eggplant into pot or pan,"Directing your attention to the large purple vegetable, it is required that you execute a transportation maneuver terminating within the concave interior of either the tall boiling vessel or the shallow frying skillet.",adversarial,,0.11140606219582178,4.5404,-3.0917,0.1951,False,64,,generated_adversarial
put eggplant into pot or pan,"Should it please you to do so, locate the bulbous purple nightshade and ensure it is deposited within the confines of either the deep boiling pot or the shallow frying pan.",adversarial,,0.39450132643907365,5.4146,-1.9121,0.1642,False,64,,generated_adversarial
put eggplant into pot or pan,Place the purple eggplant in the metal pot.,rephrased,natural,0.46592487499844976,5.6352,-2.1735,0.1344,False,64,,loop_qwen
put eggplant into pot or pan,Put the purple eggplant in the silver pot.,rephrased,adversarial,0.48390939532238264,5.6907,-2.1203,0.1316,False,64,,loop_qwen
put eggplant into pot or pan,"Without allowing it to rest anywhere else on the workspace, convey the raw eggplant until its coordinates match the interior of one of the metallic cooking receptacles, whether that be the pot or the pan.",adversarial,,0.5111056763355432,5.7747,-1.4164,0.1518,False,64,,generated_adversarial
put eggplant into pot or pan,Place the purple eggplant inside the silver cooking pot.,rephrased,adversarial,0.5171984106905285,5.7935,-1.814,0.1346,False,64,,loop_qwen
put eggplant into pot or pan,Place the large purple vegetable inside the tall boiling vessel or the shallow frying skillet.,rephrased,adversarial,0.5772466186631172,5.979,-1.6337,0.1253,False,64,,loop_gemini
put eggplant into pot or pan,move eggplant to pot,search,,0.5943907151844573,6.0319,-1.6413,0.1203,False,64,,search_boards
put eggplant into pot or pan,Put the large purple eggplant in the tall boiling pot or the shallow frying skillet.,rephrased,adversarial,0.6257777761476045,6.1288,-1.3126,0.1246,False,64,,loop_gemini
put eggplant into pot or pan,Put the eggplant into the pot.,rephrased,natural,0.6465089787746692,6.1929,-1.2765,0.1204,False,64,,loop_claude
put eggplant into pot or pan,"The pot and the pan are both fine, just put the eggplant in one of them.",natural,,0.6577089050217592,6.2274,-1.2459,0.1185,False,64,,generated_natural
put eggplant into pot or pan,drop eggplant into metal pot,search,,0.6657598688833893,6.2523,-1.034,0.1247,False,64,,search_boards
put eggplant into pot or pan,Put the eggplant into the pan.,rephrased,natural,0.6716719853428096,6.2706,-0.978,0.1252,False,64,,loop_gemini
put eggplant into pot or pan,place the eggplant into the pot,search,,0.6869801358952586,6.3178,-1.0321,0.1189,False,64,,search_boards
put eggplant into pot or pan,Put the large purple eggplant in either the tall boiling pot or the shallow frying pan.,rephrased,adversarial,0.716618155941434,6.4094,-0.8235,0.1191,False,64,,loop_gemini
put eggplant into pot or pan,Toss the eggplant into the pot.,rephrased,natural,0.7332466199660858,6.4607,-1.0227,0.1067,False,64,,loop_qwen
put eggplant into pot or pan,put the large purple eggplant in either the tall boiling pot or the shallow frying pan,rephrased,adversarial,0.7374889926519458,6.4738,-0.7207,0.1174,False,64,,loop_gemini
put eggplant into pot or pan,Grab that purple vegetable and drop it into a pot or pan.,natural,,0.7602923826739444,6.5442,-0.4025,0.1237,False,64,,generated_natural
put eggplant into pot or pan,"Toss the eggplant into the pan, or the pot if you prefer.",natural,,0.776643074998281,6.5947,-0.3054,0.123,False,64,,generated_natural
put eggplant into pot or pan,drop eggplant into pot,search,,0.7998194968115737,6.6663,-0.1996,0.1209,False,64,,search_boards
put eggplant into pot or pan,I need you to stick the eggplant into the cooking pot or the frying pan.,natural,,0.8221249171240316,6.7352,-0.0927,0.119,False,64,,generated_natural
put eggplant into pot or pan,Could you move the eggplant into the pot or the pan for me?,natural,,0.8222130790565647,6.7355,-0.1407,0.1171,False,64,,generated_natural
put eggplant into pot or pan,put eggplant into pot,search,,0.8302692161424943,6.7603,-0.2591,0.1102,False,64,,search_boards
put eggplant into pot or pan,Take the eggplant and set it down inside the pot or the pan.,natural,,0.8761964165795756,6.9022,0.1347,0.1131,False,64,,generated_natural
put eggplant into pot or pan,Toss the eggplant into the pan or the pot.,rephrased,natural,0.8969668844441931,6.9663,0.091,0.1058,False,64,,loop_claude
put eggplant into pot or pan,Place the eggplant in either the pot or the pan.,natural,,0.9195449270751423,7.036,0.4238,0.1127,False,64,,generated_natural
put eggplant into pot or pan,Put the eggplant into the pan or the pot.,rephrased,natural,0.9197125772589648,7.0365,0.1974,0.1037,False,64,,loop_claude
put eggplant into pot or pan,put the eggplant into the pan or the pot,rephrased,natural,0.9224558083228724,7.045,0.261,0.1055,False,64,,loop_gemini
put eggplant into pot or pan,Transfer the eggplant over to the pot or pan.,natural,,0.9423650005837302,7.1065,0.5188,0.1102,False,64,,generated_natural
put eggplant into pot or pan,put the eggplant in the pot or the pan,rephrased,adversarial,0.9765879968997272,7.2122,0.5038,0.1003,False,64,,loop_claude
put eggplant into pot or pan,put eggplant into pot or pan,original,,0.9794769418520324,7.2211,0.7046,0.1073,False,64,,search_boards
put eggplant into pot or pan,put the eggplant in the pot or pan,rephrased,adversarial,0.994088077332663,7.2662,0.5299,0.0965,False,64,,loop_claude
put eggplant into pot or pan,Put the eggplant in the pot or pan.,rephrased,adversarial,1.0,7.2845,0.4751,0.0927,False,64,,loop_claude
put eggplant on plate,"With regards to the spongy ingredient commonly utilized in the preparation of moussaka, let it be conveyed by your manipulator until it rests securely upon the plate.",adversarial,,0.0,4.0342,-2.8208,0.2505,False,64,,generated_adversarial
put eggplant on plate,"Assuming your actuators are operational, please secure the large, dark-purple vegetable and orchestrate its relocation so that it ultimately rests atop the flat ceramic serving dish.",adversarial,,0.06290663648825985,4.2092,-3.4473,0.2104,False,64,,generated_adversarial
put eggplant on plate,"The glossy purple item, which one might typically slice to make parmigiana, ought to be lifted and deposited atop the flat ceramic dining surface immediately.",adversarial,,0.3241198639963647,4.9358,-2.7163,0.1749,False,64,,generated_adversarial
put eggplant on plate,Move the purple vegetable to the plate.,natural,,0.4619574500865631,5.3192,-1.484,0.1894,False,64,,generated_natural
put eggplant on plate,"If it is not too much trouble, I would greatly appreciate it if you could ensure the dark purple nightshade is successfully relocated onto the plate.",adversarial,,0.545476105350857,5.5515,-1.5312,0.167,False,64,,generated_adversarial
put eggplant on plate,Place the purple eggplant on the light-green plate.,search,,0.7977157077885234,6.2532,-0.708,0.1374,False,64,,probe
put eggplant on plate,Take the whole eggplant and position it right in the middle of the plate.,natural,,0.8147118306466967,6.3004,-0.7525,0.1315,False,64,,generated_natural
put eggplant on plate,Place the purple toy eggplant on the light-green plate.,rephrased,search,0.8248044202975693,6.3285,-0.6801,0.1318,False,64,,loop_qwen
put eggplant on plate,Just pop the eggplant onto the plate for me.,natural,,0.845159313599966,6.3851,-0.217,0.145,False,64,,generated_natural
put eggplant on plate,"On the plate, please put the eggplant.",natural,,0.8470610931651821,6.3904,-0.0776,0.15,False,64,,generated_natural
put eggplant on plate,Transfer the eggplant to the plate.,natural,,0.8478979858240264,6.3927,-0.0966,0.1491,False,64,,generated_natural
put eggplant on plate,Grab the eggplant and drop it on the plate.,natural,,0.8672610531611428,6.4466,-0.0705,0.1453,False,64,,generated_natural
put eggplant on plate,Can you set the eggplant down on the plate?,natural,,0.8701521105938972,6.4547,-0.0171,0.1467,False,64,,generated_natural
put eggplant on plate,Place the eggplant onto the plate.,natural,,0.8787951291293837,6.4787,-0.0695,0.1425,False,64,,generated_natural
put eggplant on plate,transfer the eggplant to the green plate,search,,0.8812209892666455,6.4854,-0.1854,0.1374,False,64,,search_boards
put eggplant on plate,Place the purple toy eggplant on the light-green toy plate.,rephrased,search,0.8916376375987308,6.5144,-0.434,0.1251,False,64,,loop_qwen
put eggplant on plate,place the eggplant onto the green plate,search,,0.8942567413911073,6.5217,-0.0933,0.1378,False,64,,search_boards
put eggplant on plate,place the purple toy eggplant on the light-green toy plate,rephrased,original,0.9054634225854199,6.5529,-0.256,0.1287,False,64,,loop_qwen
put eggplant on plate,put purple eggplant on light-green plate,rephrased,original,0.9091224703717423,6.5631,-0.1243,0.1329,False,64,,loop_qwen
put eggplant on plate,place eggplant on the green plate,search,,0.9220806176899462,6.5991,0.0493,0.1366,False,320,,search_boards
put eggplant on plate,Put the eggplant on the green plate.,rephrased,search,0.9267283677008454,6.612,0.1304,0.1386,False,64,,loop_claude
put eggplant on plate,Place the eggplant on the green plate.,rephrased,search,0.9282567073365976,6.6163,0.1517,0.1391,False,64,,loop_claude
put eggplant on plate,Put the toy eggplant on the plate.,search,,0.9289107243487861,6.6181,0.0906,0.1365,False,64,,probe
put eggplant on plate,transfer the purple eggplant to the green plate,search,,0.9451273326404837,6.6632,-0.2002,0.1211,False,64,,search_boards
put eggplant on plate,put the eggplant on the plate,rephrased,search,0.9696594569632023,6.7314,0.267,0.1334,False,64,,loop_claude
put eggplant on plate,Put the eggplant on the plate.,rephrased,original,0.9701954713276942,6.7329,0.2141,0.1312,False,64,,loop_claude
put eggplant on plate,put the eggplant on the green plate,search,,0.9707994189669276,6.7346,0.1666,0.1292,False,512,,search_boards
put eggplant on plate,place eggplant on green plate,rephrased,search,0.9787990527699217,6.7569,0.2447,0.1303,False,64,,loop_qwen
