task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
widowx_coke_can_on_ramekin_clean,place the cola can standing up inside the white bowl,unknown,,0.8157082550573946,0.0919,-6.0918,0.4703,False,160,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,put the soda can upright in the white bowl,unknown,,0.8217176800775146,0.1175,-6.4635,0.4534,False,64,27.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the soda can and place it upright inside the ceramic bowl.,unknown,,0.8378853638253273,0.1861,-6.2619,0.4553,False,64,27.8,fine_exam
widowx_coke_can_on_ramekin_clean,put the red can in the white bowl standing vertical,rephrased,natural,0.856898029134533,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_ramekin_clean,Pick up the red cola can and put it in the white bowl.,rephrased,adversarial,0.856898029134533,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the white cup,unknown,,0.8585746081256418,0.274,-6.2077,0.4496,False,64,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,put the red can in the bowl,unknown,,0.8587347939009062,0.2747,-6.6236,0.4333,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,place the red can upright inside the white bowl,unknown,,0.8660680695203072,0.3058,-6.5897,0.4318,False,154,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white cup,unknown,,0.8764268144749626,0.3498,-6.0154,0.4505,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can upright inside the white bowl,unknown,,0.8837772731953062,0.3811,-6.1472,0.4426,False,64,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the coke can and put it in the white cup,unknown,,0.884048767447046,0.3822,-6.1704,0.4416,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,move the red can into the white bowl,unknown,,0.8875802393054889,0.3972,-6.2167,0.4384,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the small white bowl,unknown,,0.8924685225764588,0.418,-5.7125,0.4564,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it in the white bowl,unknown,,0.8928577628326804,0.4196,-5.605,0.4604,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the bowl,unknown,,0.8948154975189759,0.4279,-5.9167,0.4475,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it upright inside the white bowl,unknown,,0.8960099636235295,0.433,-5.8,0.4516,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and set it in the white bowl,unknown,,0.9000599873129913,0.4502,-5.5191,0.4611,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,put the cola can in the white bowl,unknown,,0.9004100910870654,0.4517,-5.5778,0.4587,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,set the coke can in the white bowl,unknown,,0.9080622969538569,0.4842,-5.6848,0.4516,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it upright inside the small white bowl,unknown,,0.9091926607239237,0.489,-5.8014,0.4466,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and put it in the white bowl,unknown,,0.9135434069735153,0.5075,-5.523,0.4559,False,64,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the ceramic bowl,unknown,,0.9144124206143283,0.5112,-5.5924,0.4529,False,64,69.4,fine_exam
widowx_coke_can_on_ramekin_clean,move the red cola can inside the white bowl,unknown,,0.9189782249423772,0.5306,-5.6042,0.4507,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,put the coke can in the white bowl,unknown,,0.9197338118119289,0.5338,-5.6924,0.4469,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,stick the red cola can in the white bowl,unknown,,0.9205736592043953,0.5374,-5.5789,0.4511,False,64,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white dish,unknown,,0.9207838989894805,0.5382,-5.655,0.448,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,Pick up the red cola can and place it upright inside the white bowl.,unknown,,0.9215492195720479,0.5415,-5.5207,0.453,False,172,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the bowl,unknown,,0.9268083576923087,0.5638,-5.6959,0.4441,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the white bowl,unknown,,0.9288198559208648,0.5724,-5.4284,0.4539,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the small white bowl,unknown,,0.9295776256099033,0.5756,-5.4545,0.4526,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the cola can inside the white bowl,unknown,,0.9301996395436606,0.5782,-5.3388,0.4569,False,154,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white pot,unknown,,0.932756684556633,0.5891,-5.5716,0.4468,False,64,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,drop the red cola can into the white bowl,unknown,,0.9339055202254176,0.594,-5.6569,0.443,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,Put the red drink can in the ramekin.,natural,,0.9391351512593038,0.6162,-6.6376,0.4025,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,pick up the coke can and place it inside the white bowl,unknown,,0.9394652516762868,0.6176,-5.5052,0.4469,False,64,47.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside white bowl,unknown,,0.9440051631990775,0.6369,-5.2009,0.4571,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,set the red cola can inside the white bowl,unknown,,0.9469996190729839,0.6496,-5.3584,0.4498,False,64,66.7,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white bowl,unknown,,0.9513708886577805,0.6682,-5.2724,0.4516,False,70,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white basin,unknown,,0.9514475553682674,0.6685,-5.4109,0.4461,False,64,77.8,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can in the white bowl,unknown,,0.9519976519283118,0.6708,-5.2312,0.4529,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can into the white bowl,unknown,,0.9548425082692358,0.6829,-5.345,0.4474,False,64,72.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white container,unknown,,0.9634735170190649,0.7196,-5.2956,0.4461,False,64,72.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red soda can inside the white bowl,unknown,,0.9703490721477673,0.7488,-5.013,0.4546,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,put the red cola can in the white bowl,unknown,,0.9723450705339309,0.7573,-5.2413,0.4449,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,put the red cola can inside the white bowl,unknown,,0.980196077788901,0.7906,-5.1261,0.4465,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white bowl.,unknown,,0.983566851996904,0.8049,-4.9879,0.4506,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red coke can and place it inside the white bowl,unknown,,0.9887837345615927,0.8271,-5.2698,0.4376,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can on the white bowl,unknown,,0.999283315099144,0.8717,-5.3745,0.4296,False,64,69.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red coke can inside the white bowl,unknown,,1.0,0.8747,-5.1574,0.4378,False,64,72.2,fine_exam
widowx_put_eggplant_in_basket,Take the eggplant and set it down in the yellow basket.,natural,,0.0,1.4058,-8.8956,0.2441,False,64,,generated_natural
widowx_put_eggplant_in_basket,Make the yellow basket the final resting place for the eggplant that is currently situated in the workspace.,adversarial,,0.01838433527789232,1.4442,-6.0602,0.3521,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,The yellow basket is where the eggplant should go.,natural,,0.09513824590214215,1.6047,-6.8271,0.3078,False,64,,generated_natural
widowx_put_eggplant_in_basket,Move the eggplant over to the yellow basket.,natural,,0.15547680263429328,1.7309,-8.1567,0.2444,False,64,,generated_natural
widowx_put_eggplant_in_basket,The basket whose hue resembles a lemon is the designated destination for the eggplant currently before you.,adversarial,,0.17428037309026898,1.7702,-6.2232,0.3169,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,Deposit the bulbous purple vegetable directly into the confines of the yellow woven basket.,adversarial,,0.1839738882967981,1.7905,-7.3829,0.2695,False,136,100.0,generated_adversarial
widowx_put_eggplant_in_basket,"If it is not too much trouble, would you be so kind as to relocate the eggplant such that it rests within the yellow basket?",adversarial,,0.19726905211371362,1.8183,-7.8601,0.2483,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,I need you to pick up the eggplant and put it in the yellow basket.,natural,,0.31452127932671936,2.0635,-7.7905,0.2294,False,64,,generated_natural
widowx_put_eggplant_in_basket,Grab that purple vegetable and drop it into the yellow basket.,natural,,0.4066203099720422,2.2561,-6.6375,0.2577,False,64,,generated_natural
widowx_put_eggplant_in_basket,"Assuming all operational parameters are met, initiate a trajectory that concludes with the eggplant resting inside the yellow basket.",adversarial,,0.46524067970117206,2.3786,-5.8583,0.2774,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,eggplant in yellow basket,unknown,,0.46771893792022984,2.3838,-7.1031,0.2281,False,64,61.1,fine_exam
widowx_put_eggplant_in_basket,"By applying the necessary manipulative force, compel the eggplant to leave its current location and enter the yellow basket.",adversarial,,0.4844358568303427,2.4188,-6.1777,0.2613,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,put the aubergine in the yellow basket,unknown,,0.48804177113855185,2.4263,-6.9824,0.2291,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,It is required that the eggplant be swiftly transitioned from its current resting place into the interior of the yellow-colored basket.,adversarial,,0.5542196017324218,2.5647,-6.4427,0.238,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,put the eggplant in the yellow bin,unknown,,0.5845593521892277,2.6282,-5.4173,0.2727,False,64,58.3,fine_exam
widowx_put_eggplant_in_basket,I'd like the purple vegetable inside the yellow basket.,natural,,0.5959900100429869,2.6521,-6.2664,0.2373,False,64,,generated_natural
widowx_put_eggplant_in_basket,Transfer the eggplant into the yellow basket.,natural,,0.5998476965584811,2.6601,-6.2075,0.2389,False,64,,generated_natural
widowx_put_eggplant_in_basket,put the purple eggplant into the yellow basket,rephrased,adversarial,0.6003197442046365,,,,True,6,83.33333333333334,loop_gemini
widowx_put_eggplant_in_basket,Please place the eggplant in the yellow basket.,natural,,0.6034156814686308,2.6676,-6.2402,0.2369,False,64,,generated_natural
widowx_put_eggplant_in_basket,"The large, glossy purple fruit of the nightshade family is to be enclosed entirely by the yellow basket.",adversarial,,0.6298938006843346,2.723,-5.7849,0.2499,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,Carry the eggplant to the yellow basket.,natural,,0.6329780787861545,2.7294,-6.5121,0.2208,False,64,,generated_natural
widowx_put_eggplant_in_basket,It would bring me immense satisfaction to see the eggplant securely tucked away inside the yellow basket.,adversarial,,0.6470958579185331,2.7589,-6.5243,0.2177,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,place the eggplant inside the yellow basket,unknown,,0.6825030555932233,2.833,-6.1265,0.2268,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,Could you put the eggplant inside the yellow basket for me?,natural,,0.6955685209121646,2.8603,-5.6416,0.2434,False,64,,generated_natural
widowx_put_eggplant_in_basket,put the eggplant into the yellow basket,unknown,,0.7062869013767242,2.8827,-6.0772,0.2243,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,Make sure the eggplant ends up in the yellow basket.,natural,,0.7154512142938362,2.9019,-6.4533,0.2078,False,64,,generated_natural
widowx_put_eggplant_in_basket,That eggplant belongs in the yellow basket.,natural,,0.7182478122389608,2.9077,-6.1809,0.218,False,64,,generated_natural
widowx_put_eggplant_in_basket,"Regardless of its current orientation, the eggplant must be physically introduced into the yellow basket without delay.",adversarial,,0.729588301442734,2.9314,-6.0731,0.2202,False,64,,generated_adversarial
widowx_put_eggplant_in_basket,Toss the eggplant in that yellow basket.,natural,,0.7702490888480682,3.0165,-5.8497,0.2214,False,64,,generated_natural
widowx_put_eggplant_in_basket,Load the eggplant into the yellow basket.,natural,,0.7850344257523316,3.0474,-5.8623,0.2182,False,64,,generated_natural
widowx_put_eggplant_in_basket,put the eggplant down in the yellow basket,unknown,,0.7935825560192897,3.0652,-5.751,0.221,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the yellow basket,unknown,,0.7947331941656576,3.0677,-5.7585,0.2205,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,lay the eggplant in the yellow basket,unknown,,0.8080388299194771,3.0955,-5.6243,0.2233,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,set the eggplant in the yellow basket,unknown,,0.8098794887329845,3.0993,-5.9025,0.212,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,drop the eggplant in the yellow basket,unknown,,0.8121686269991931,3.1041,-5.7019,0.2195,False,64,88.9,fine_exam
widowx_put_eggplant_in_basket,place the purple eggplant into the yellow basket,unknown,,0.83358978868014,3.1489,-5.7534,0.2135,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,place the eggplant in the yellow basket,unknown,,0.8375803503354297,3.1573,-5.3429,0.2289,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the basket,unknown,,0.8481662910831672,3.1794,-5.0625,0.2379,False,64,80.6,fine_exam
widowx_put_eggplant_in_basket,Pop the eggplant into the yellow basket.,natural,,0.8538755243784605,3.1913,-5.7173,0.2112,False,64,,generated_natural
widowx_put_eggplant_in_basket,put the purple eggplant in the yellow basket,unknown,,0.8545940924110372,3.1928,-5.9168,0.2032,False,70,97.2,fine_exam
widowx_put_eggplant_in_basket,Slide the eggplant into the yellow basket.,natural,,0.8757683192762376,3.2371,-5.5118,0.2152,False,184,91.66666666666666,generated_natural
widowx_put_eggplant_in_basket,put eggplant into yellow basket,unknown,,0.94692585069382,3.3859,-5.3357,0.209,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the yellow dish rack,unknown,,1.0,3.4969,-4.9201,0.2155,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the dish rack,search,,1.0,,,,True,12,100.0,probe
widowx_put_eggplant_in_basket,place the eggplant in the yellow dish rack,search,,1.0,,,,True,12,100.0,probe
widowx_put_eggplant_in_basket,Put the eggplant into the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_claude
widowx_put_eggplant_in_basket,Slide the purple eggplant into the yellow basket.,rephrased,natural,1.0,,,,True,6,100.0,loop_qwen
widowx_put_eggplant_in_basket,Put the purple vegetable in the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_qwen
widowx_put_eggplant_in_basket,Put the purple eggplant into the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_claude
widowx_spoon_on_towel,"With the towel serving as your designated target location, you must execute a grasping maneuver on the spoon in order to deposit the latter onto the former.",adversarial,,0.0,-0.6952,-8.2635,0.4545,False,64,,generated_adversarial
widowx_spoon_on_towel,"Rather than leaving it where it currently sits, take the device we use to eat cereal and leave it securely upon the towel.",adversarial,,0.0681419196957156,-0.4531,-8.1255,0.4386,False,136,0.0,generated_adversarial
widowx_spoon_on_towel,"Before proceeding to any other task, ensure that the tool utilized for stirring coffee finds its final resting place atop the towel.",adversarial,,0.15654432769577578,-0.139,-8.3068,0.4037,False,64,,generated_adversarial
widowx_spoon_on_towel,Let the spoon be taken up by your manipulators and carried across the workspace until it is ultimately situated on the towel.,adversarial,,0.17894151783315596,-0.0595,-8.0602,0.4064,False,136,0.0,generated_adversarial
widowx_spoon_on_towel,pick up the spoon and put it on the towel,rephrased,adversarial,0.23084025854108953,,,,True,6,16.666666666666664,loop_gemini
widowx_spoon_on_towel,"Provided the towel remains unobstructed, proceed to lift the metallic scooping implement and arrange it carefully upon said towel.",adversarial,,0.2706049467244388,0.2662,-7.3642,0.4049,False,64,,generated_adversarial
widowx_spoon_on_towel,"Assuming the towel is within your physical reach, please acquire the implement typically used for eating soup and ensure it comes to rest directly upon that fabric.",adversarial,,0.328988503005084,0.4736,-7.9411,0.3639,False,64,,generated_adversarial
widowx_spoon_on_towel,It is hereby requested that the spoon be promptly elevated from its current station and subsequently lowered onto the surface of the towel.,adversarial,,0.3389937070025319,0.5092,-7.9414,0.3608,False,136,0.0,generated_adversarial
widowx_spoon_on_towel,I would be immensely grateful if the instrument featuring an oval bowl at one end were gently transitioned to rest upon the drying cloth.,adversarial,,0.3825591357950097,0.6639,-7.5784,0.3614,False,64,,generated_adversarial
widowx_spoon_on_towel,Pick up the spoon and move it to the towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,take the spoon and put it on the towel,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_gemini
widowx_spoon_on_towel,Pick up the green spoon and place it on the blue cloth.,rephrased,natural,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Put the spoon on the blue cloth.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Grasp the green-handled spoon and place it on the blue cloth.,rephrased,natural,0.46168051708217905,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Place the green-handled spoon on top of the blue cloth.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Take the spoon and place it on the blue towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Pick up the green-handled spoon and place it on the blue towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Put the spoon atop the towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Lift the spoon and put it down onto the towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,"Pick up the spoon, carry it across the table, and place it on the towel.",rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Put the spoon on the towel.,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,put the spoon on top of the cloth,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_gemini
widowx_spoon_on_towel,take the spoon from its current station and put it on the surface of the towel,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_gemini
widowx_spoon_on_towel,leave the spoon on the towel,rephrased,adversarial,0.46168051708217905,,,,True,6,33.33333333333333,loop_gemini
widowx_spoon_on_towel,Position the spoon right on top of the towel.,natural,,0.5092247063657492,1.1139,-7.1944,0.3367,False,64,,generated_natural
widowx_spoon_on_towel,It would be highly appreciated if you could relocate the concave piece of silverware so that it resides atop the woven textile.,adversarial,,0.5141616267406344,1.1315,-7.007,0.3425,False,136,50.0,generated_adversarial
widowx_spoon_on_towel,Carry the spoon over to the towel.,natural,,0.514700108099263,1.1334,-7.3061,0.3306,False,64,,generated_natural
widowx_spoon_on_towel,Please bring the spoon to the towel.,natural,,0.5148854679049293,1.134,-7.5859,0.3195,False,64,,generated_natural
widowx_spoon_on_towel,Shift the spoon over to the towel.,natural,,0.5148856189755483,1.134,-7.2455,0.3329,False,64,,generated_natural
widowx_spoon_on_towel,Take that spoon and rest it on the towel.,natural,,0.521158705962225,1.1563,-7.3938,0.3251,False,64,,generated_natural
widowx_spoon_on_towel,Pop the spoon onto the towel for me.,natural,,0.541257131715042,1.2277,-7.1052,0.3301,False,64,,generated_natural
widowx_spoon_on_towel,Leave the spoon on the towel.,natural,,0.5490624890603948,1.2554,-7.0658,0.3292,False,64,,generated_natural
widowx_spoon_on_towel,I want the spoon resting on the towel.,natural,,0.587277912715525,1.3912,-6.909,0.3234,False,64,,generated_natural
widowx_spoon_on_towel,Move the silver utensil over to the hand towel.,natural,,0.5928698374696623,1.4111,-7.3824,0.3031,False,64,,generated_natural
widowx_spoon_on_towel,"Transfer the spoon to the towel, please.",natural,,0.6186975954274714,1.5028,-7.3424,0.2965,False,64,,generated_natural
widowx_spoon_on_towel,Go ahead and drop the spoon on the towel.,natural,,0.6286290038389211,1.5381,-7.5027,0.2871,False,64,,generated_natural
widowx_spoon_on_towel,"If it is not too much of a burden, kindly convey the spoon from its present coordinates and deposit it squarely onto the absorbent cloth.",adversarial,,0.6304909535224349,1.5447,-6.9952,0.3065,False,64,,generated_adversarial
widowx_spoon_on_towel,Lay the spoon down on the towel.,natural,,0.6745051146136442,1.7011,-6.9981,0.2925,False,64,,generated_natural
widowx_spoon_on_towel,Place the spoon onto the towel.,natural,,0.6877118998121268,1.748,-6.8634,0.2937,False,64,,generated_natural
widowx_spoon_on_towel,spoon on towel,unknown,,0.6886783289503426,1.7515,-6.9554,0.2898,False,76,58.3,fine_exam
widowx_spoon_on_towel,lay the spoon flat on the towel,unknown,,0.6921942479746025,1.7639,-7.0754,0.2839,False,64,55.6,fine_exam
widowx_spoon_on_towel,The spoon needs to go on the towel.,natural,,0.6923610873905841,1.7645,-6.7856,0.2953,False,64,,generated_natural
widowx_spoon_on_towel,Take the spoon and place it on the blue cloth.,rephrased,adversarial,0.6925207756232686,,,,True,6,50.0,loop_qwen
widowx_spoon_on_towel,put the green-handled spoon on the blue cloth,search,,0.6925207756232686,,,,True,12,50.0,probe
widowx_spoon_on_towel,Pick up the green-handled spoon and put it on the blue cloth.,rephrased,adversarial,0.6925207756232686,,,,True,18,50.0,loop_qwen
widowx_spoon_on_towel,pick up that spoon and put it on the cloth,rephrased,natural,0.6925207756232686,,,,True,6,50.0,loop_gemini
widowx_spoon_on_towel,"Pick up the spoon with your gripper, carry it across the table, and place it on the towel.",rephrased,adversarial,0.6925207756232686,,,,True,6,50.0,loop_claude
widowx_spoon_on_towel,put the green spoon on the towel,search,,0.6925207756232686,,,,True,12,50.0,probe
widowx_spoon_on_towel,Pick up the green spoon and put it on the blue towel.,rephrased,adversarial,0.6925207756232686,,,,True,6,50.0,loop_qwen
widowx_spoon_on_towel,Grab the spoon and set it on the cloth.,rephrased,natural,0.6925207756232686,,,,True,6,50.0,loop_claude
widowx_spoon_on_towel,pick up the spoon and place it on the towel,unknown,,0.7042703906178962,1.8068,-6.3837,0.3073,False,64,44.4,fine_exam
widowx_spoon_on_towel,Pick up the spoon and put it on the towel.,natural,,0.7092261836320204,1.8244,-6.9704,0.2827,False,76,16.666666666666664,generated_natural
widowx_spoon_on_towel,lay the spoon down on the towel,unknown,,0.7101657544365125,1.8278,-6.9344,0.2838,False,64,58.3,fine_exam
widowx_spoon_on_towel,put the metal spoon on the towel,unknown,,0.7111618765638631,1.8313,-6.8734,0.2859,False,64,52.8,fine_exam
widowx_spoon_on_towel,Could you grab that spoon and set it on the cloth for me?,natural,,0.7181714134412785,1.8562,-6.5328,0.2971,False,136,50.0,generated_natural
widowx_spoon_on_towel,set the spoon down on the towel,unknown,,0.7221474026514012,1.8704,-6.8309,0.2841,False,64,72.2,fine_exam
widowx_spoon_on_towel,put the spoon down on top of the towel,unknown,,0.7240194165422391,1.877,-6.7897,0.2852,False,64,61.1,fine_exam
widowx_spoon_on_towel,move the spoon to the towel,unknown,,0.7307189902955877,1.9008,-6.6908,0.287,False,64,41.7,fine_exam
widowx_spoon_on_towel,lay the spoon on top of the towel,unknown,,0.735289651798717,1.917,-6.6398,0.2875,False,64,63.9,fine_exam
widowx_spoon_on_towel,place the spoon on top of the towel,unknown,,0.7361435479211963,1.9201,-6.6344,0.2875,False,64,52.8,fine_exam
widowx_spoon_on_towel,lay the spoon on the towel,unknown,,0.7425245703009317,1.9427,-6.7069,0.2826,False,64,63.9,fine_exam
widowx_spoon_on_towel,set the spoon on top of the towel,unknown,,0.744194252638659,1.9487,-6.5675,0.2876,False,64,66.7,fine_exam
widowx_spoon_on_towel,put the spoon down on the towel,unknown,,0.7468165777818168,1.958,-6.6201,0.2847,False,64,50.0,fine_exam
widowx_spoon_on_towel,drop the spoon on the towel,unknown,,0.7485081548356871,1.964,-6.6277,0.2839,False,64,41.7,fine_exam
widowx_spoon_on_towel,place the spoon down on the towel,unknown,,0.7489809641425536,1.9657,-6.7445,0.2791,False,64,63.9,fine_exam
widowx_spoon_on_towel,rest the spoon on the towel,unknown,,0.7531340213681067,1.9804,-6.6326,0.2822,False,64,55.6,fine_exam
widowx_spoon_on_towel,set the spoon on the towel,unknown,,0.7655689533916405,2.0246,-6.5173,0.2828,False,64,58.3,fine_exam
widowx_spoon_on_towel,put the spoon on top of the towel,unknown,,0.7665746577142274,2.0282,-6.4574,0.2849,False,64,58.3,fine_exam
widowx_spoon_on_towel,place the spoon on the towel,unknown,,0.7792273818957558,2.0731,-6.4366,0.2817,False,64,44.4,fine_exam
widowx_spoon_on_towel,put the spoon on the cloth,unknown,,0.7903699035500089,2.1127,-5.8672,0.3006,False,88,44.4,fine_exam
widowx_spoon_on_towel,put the spoon onto the towel,unknown,,0.8011444893661807,2.151,-6.1862,0.2847,False,64,55.6,fine_exam
widowx_spoon_on_towel,put the spoon on the towel or the cloth,search,,0.8079409048938134,,,,True,12,58.333333333333336,probe
widowx_spoon_on_towel,put the spoon on the towel,unknown,,0.8082334202713578,2.1762,-6.1696,0.2831,False,82,44.4,fine_exam
widowx_spoon_on_towel,put the spoon on the blue cloth,unknown,,0.8659234408893522,2.3811,-5.8476,0.2776,False,166,41.7,fine_exam
widowx_spoon_on_towel,put the green-handled spoon on the blue towel,search,,0.9233610341643581,,,,True,12,66.66666666666666,probe
widowx_spoon_on_towel,put the spoon on the woven cloth,rephrased,adversarial,0.9233610341643581,,,,True,18,66.66666666666666,loop_gemini
widowx_spoon_on_towel,grab that spoon and set it on the cloth,rephrased,natural,0.9233610341643581,,,,True,6,66.66666666666666,loop_gemini
widowx_spoon_on_towel,place the spoon on the blue towel,unknown,,0.9736009350168494,2.7637,-5.0407,0.2755,False,64,58.3,fine_exam
widowx_spoon_on_towel,put the spoon on the blue towel,unknown,,1.0,2.8575,-4.8725,0.2738,False,64,38.9,fine_exam
widowx_stack_cube,Pick up the green block and stack it on top of the yellow block.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_claude
widowx_stack_cube,"Avoiding all other objects, ensure that the highest point of the yellow block becomes the new foundation for the green block.",adversarial,,0.0,-4.7033,-11.7642,0.6712,False,116,0.0,generated_adversarial
widowx_stack_cube,place the green block onto the yellow block,rephrased,natural,0.0,,,,True,6,0.0,loop_gemini
widowx_stack_cube,stack the cubes,unknown,,0.03728875116354636,-4.5945,-11.3455,0.678,False,44,0.0,fine_exam
widowx_stack_cube,"Execute a grasp on the block matching the color of a lime, translating it through space until its bottom face mates with the top face of the banana-colored block.",adversarial,,0.07834553251945452,-4.4747,-12.2212,0.633,False,44,,generated_adversarial
widowx_stack_cube,"Unto the yellow block, provided it remains stationary, arrange for the green block to be vertically superimposed.",adversarial,,0.12576428393548966,-4.3364,-11.8468,0.6355,False,116,0.0,generated_adversarial
widowx_stack_cube,Your objective involves the vertical alignment of the two specified entities such that the green object is ultimately physically supported by the yellow object.,adversarial,,0.15117347808566226,-4.2622,-11.5134,0.642,False,44,,generated_adversarial
widowx_stack_cube,cube on cube,unknown,,0.16201104577073583,-4.2306,-10.9556,0.6612,False,44,8.3,fine_exam
