task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
put carrot in pot or pan,[dry-run:gemini] 2e723069e6ee,rephrased,search,0.5995172770801115,False,80,,loop_gemini
put carrot in pot or pan,put the carrot in pot,search,,0.9841435305893207,True,80,,search_boards
put carrot in pot or pan,put carrot in pot,search,,0.9846477230800025,True,80,,search_boards
put carrot in pot or pan,put carrot in pot or pan,original,,0.9847074964379331,True,80,,search_boards
put carrot in pot or pan,put carrot into pot,search,,0.9847074964379331,True,80,,search_boards
put carrot in pot or pan,put carrot inside pot,search,,0.9852286596737623,True,80,,search_boards
put carrot in pot or pan,put the carrot in the pot,search,,0.9945983757620662,True,80,,search_boards
put carrot in pot or pan,put the carrot inside the pot,search,,0.9946050610011372,True,80,,search_boards
put carrot in pot or pan,place carrot in pot,search,,0.9946087040260884,True,80,,search_boards
put carrot on cutting board,grab the orange carrot and place it on the green cutting board,search,,0.985405518335026,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and set it on the cutting board,search,,0.9866118663493446,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and put it on the cutting board,search,,0.9877526505562596,True,80,,search_boards
put carrot on cutting board,put carrot on cutting board,original,,0.988167312685791,True,80,,search_boards
put carrot on cutting board,grab the carrot and put it on the cutting board,search,,0.9888336374495464,True,80,,search_boards
put carrot on cutting board,place the carrot on the green cutting board,search,,0.9890967398096515,True,80,,search_boards
put carrot on cutting board,set the carrot on the cutting board,search,,0.9891004013501551,True,80,,search_boards
put carrot on cutting board,pick up the carrot and put it on the cutting board,search,,0.9891223450694036,True,80,,search_boards
put carrot on cutting board,grab the carrot and place it on the cutting board,search,,0.9891648884095816,True,80,,search_boards
put carrot on plate,[dry-run:gemini] cba2aa39e102,rephrased,search,0.24997671448984574,False,80,,loop_gemini
put carrot on plate,move carrot onto green plate,search,,0.9180164936227531,True,80,,search_boards
put carrot on plate,put carrot on plate,original,,0.987384416726913,True,80,,search_boards
put carrot on plate,place carrot onto the green plate,search,,0.9888984424953307,True,80,,search_boards
put carrot on plate,move carrot to green plate,search,,0.9891563929274806,True,80,,search_boards
put carrot on plate,move the carrot onto the green plate,search,,0.9892470741190973,True,80,,search_boards
put carrot on plate,move carrot onto the green plate,search,,0.9893501323216758,True,80,,search_boards
put clothes in laundry machine,[dry-run:gemini] 02e005835878,rephrased,search,0.29597358153776937,False,80,,loop_gemini
put clothes in laundry machine,put clothes in the laundry machine,search,,0.9920855779382368,True,80,,search_boards
put clothes in laundry machine,put clothes in laundry machine,original,,0.9921431391298734,True,80,,search_boards
put clothes in laundry machine,place clothes in laundry machine,search,,0.9923159321226241,True,80,,search_boards
put clothes in laundry machine,load the laundry machine with clothes,search,,0.9929329587067619,True,80,,search_boards
put clothes in laundry machine,load the clothes from the basket into the machine,search,,0.9947019721331306,True,80,,search_boards
put clothes in laundry machine,load the laundry basket items into the washing machine,search,,0.9947150794727785,True,80,,search_boards
put clothes in laundry machine,place the clothes into the open laundry machine,search,,0.9947156744939428,True,80,,search_boards
put corn in bowl sink,move the corn to the bowl,search,,0.9818158527903564,True,80,,search_boards
put corn in bowl sink,move the corn into the blue bowl,search,,0.9831515395534444,True,80,,search_boards
put corn in bowl sink,place the corn in the bowl in the sink,search,,0.9833676648480417,True,80,,search_boards
put corn in bowl sink,put corn in bowl sink,original,,0.9849325528104153,True,80,,search_boards
put corn in bowl sink,move the corn into the bowl,search,,0.9849728157017524,True,80,,search_boards
put corn in bowl sink,transfer the corn to the blue bowl,search,,0.9946401745936905,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty silver pot,search,,0.966907032754171,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot inside the empty silver pot,search,,0.968092138017018,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty pot,search,,0.9687977663204912,True,80,,search_boards
put corn in pan which is on stove,put the carrot in the empty pot on the stove,search,,0.9690363957220106,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot in the empty pot,search,,0.9697815612274644,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the metal pot on the stove,search,,0.9698478337788875,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot toy inside the silver pot,search,,0.9742747391943738,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty silver pot,search,,0.9745597288015001,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty pot,search,,0.9763451177541486,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the empty silver pot,search,,0.9777090472471567,True,80,,search_boards
put corn in pan which is on stove,put corn in pan which is on stove,original,,0.9852138265125491,True,80,,search_boards
put corn in pot which is in sink,put corn in pot in sink,search,,0.8279334001251878,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot in the sink,search,,0.8459748490635043,True,80,,search_boards
put corn in pot which is in sink,put corn in sink pot,search,,0.849351179812609,True,80,,search_boards
put corn in pot which is in sink,place corn in sink pot,search,,0.874271696443238,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot,search,,0.8824211243783873,True,80,,search_boards
put corn in pot which is in sink,put corn in pot,search,,0.8931707626432206,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn in the pot,search,,0.9074051835967533,True,80,,search_boards
put corn in pot which is in sink,put the corn in the pot,search,,0.9168504076883273,True,80,,search_boards
put corn in pot which is in sink,put the corn into the pot,search,,0.9180761079626188,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn inside of the pot,search,,0.9637811359882553,True,80,,search_boards
put corn in pot which is in sink,put the corn inside of the pot,search,,0.9660934617097592,True,80,,search_boards
put corn in pot which is in sink,place the corn inside the silver pot,search,,0.9663225979630505,True,80,,search_boards
put corn in pot which is in sink,put the corn inside the pot,search,,0.9675385968432281,True,80,,search_boards
put corn in pot which is in sink,put corn in pot which is in sink,original,,0.9745428849657376,True,80,,search_boards
put corn into bowl,move the corn to the blue bowl,search,,0.9840531929005334,True,80,,search_boards
put corn into bowl,move the corn into blue bowl,search,,0.9849711401985252,True,80,,search_boards
put corn into bowl,place yellow corn in the blue bowl,search,,0.9859299525303082,True,80,,search_boards
put corn into bowl,put yellow corn into blue bowl,search,,0.9867279887124788,True,80,,search_boards
put corn into bowl,put corn into bowl,original,,0.9877128761784282,True,80,,search_boards
put corn into bowl,place the corn in the blue bowl,search,,0.9946522299477923,True,80,,search_boards
put corn into bowl,put the corn in the bowl,search,,0.9946612537613537,True,80,,search_boards
put corn on plate,put corn on the pink plate,search,,0.9907867748100515,True,80,,search_boards
put corn on plate,place the corn on the red plate,search,,0.9913555264212558,True,80,,search_boards
put corn on plate,place corn on red plate,search,,0.9914969619963797,True,80,,search_boards
put corn on plate,put corn on plate,original,,0.9921888888905319,True,80,,search_boards
put corn on plate,put corn on the pink dish,search,,0.9946431909638773,True,80,,search_boards
put corn on plate,put the corn on the pink plate,search,,0.9946456028443359,True,80,,search_boards
put cucumber in cup,move the cucumber to the orange cup,search,,0.979866980602808,True,80,,search_boards
put cucumber in cup,move cucumber to the orange cup,search,,0.9804329303433391,True,80,,search_boards
put cucumber in cup,move the cucumber into the orange cup,search,,0.9843767550387755,True,80,,search_boards
put cucumber in cup,move cucumber into orange cup,search,,0.9866223283933852,True,80,,search_boards
put cucumber in cup,put cucumber in cup,original,,0.9894687392950968,True,80,,search_boards
put cucumber in cup,place cucumber in the orange cup,search,,0.9946492186399937,True,80,,search_boards
put cucumber in cup,put cucumber in orange cup,search,,0.9946492186399937,True,80,,search_boards
put cucumber in cup,pick up cucumber and put in orange cup,search,,0.994649821036446,True,80,,search_boards
put cup from anywhere into sink,[dry-run:gemini] 4cf28c445f2e,rephrased,search,0.320477691169806,False,80,,loop_gemini
put cup from anywhere into sink,move the blue plastic cup to the sink,search,,0.980385099767816,True,80,,search_boards
put cup from anywhere into sink,put the blue plastic cup in the sink,search,,0.9804546337092485,True,80,,search_boards
put cup from anywhere into sink,place the cup in the sink,search,,0.9810948734786781,True,80,,search_boards
put cup from anywhere into sink,place the blue plastic cup in the sink,search,,0.9815307574370921,True,80,,search_boards
put cup from anywhere into sink,put cup from anywhere into sink,original,,0.9815348609445008,True,80,,search_boards
put cup from anywhere into sink,put blue cup inside the sink,search,,0.992340061230945,True,80,,search_boards
put cup from anywhere into sink,put blue cup in sink,search,,0.9928787417913313,True,80,,search_boards
put cup from counter or drying rack into sink,move the yellow cup from the drying rack to the blue sink,search,,0.9055435488582095,True,80,,search_boards
put cup from counter or drying rack into sink,move the small yellow cup from the dish drying rack to the blue sink,search,,0.928702230710182,True,80,,search_boards
put cup from counter or drying rack into sink,place the small yellow cup from the drying rack into the sink,search,,0.9410764596707946,True,80,,search_boards
put cup from counter or drying rack into sink,put the small yellow cup from the drying rack into the sink,search,,0.9434349776634595,True,80,,search_boards
put cup from counter or drying rack into sink,put cup from counter or drying rack into sink,original,,0.9555016086461571,True,80,,search_boards
put cup from counter or drying rack into sink,place the yellow cup from the rack into the blue sink,search,,0.9741667126219529,True,80,,search_boards
put cup from counter or drying rack into sink,put the yellow cup that is in the rack into the sink,search,,0.9746801257227411,True,80,,search_boards
put cup from counter to sink,drop the blue cup into the sink,search,,0.9698114013217467,True,80,,search_boards
put cup from counter to sink,move the blue cup into the sink basin,search,,0.9701672628248488,True,80,,search_boards
put cup from counter to sink,place the light blue cup into the sink,search,,0.9708700286862814,True,80,,search_boards
put cup from counter to sink,place the light blue cup next to the toy vegetables in the sink,search,,0.972123592302198,True,80,,search_boards
put cup from counter to sink,put the blue cup next to the vegetables in the sink,search,,0.9734273622096496,True,80,,search_boards
put cup from counter to sink,set the blue cup next to the vegetables in the sink,search,,0.9736082907795123,True,80,,search_boards
put cup from counter to sink,move the light blue cup into the sink next to the vegetables,search,,0.9772354823380764,True,80,,search_boards
put cup from counter to sink,move the blue cup next to the vegetables in the sink,search,,0.9810675610072391,True,80,,search_boards
put cup from counter to sink,move the blue cup next to the toy vegetables in the sink,search,,0.9815778937983382,True,80,,search_boards
put cup from counter to sink,move the light blue cup next to the vegetables in the sink,search,,0.983887154151252,True,80,,search_boards
put cup from counter to sink,put cup from counter to sink,original,,0.9866238223126207,True,80,,search_boards
put cup into pot or pan,put the blue cup inside the metal pot,search,,0.9398085072579501,True,80,,search_boards
put cup into pot or pan,move the blue cup into the silver pot,search,,0.9498268460590075,True,80,,search_boards
put cup into pot or pan,place the blue cup in the silver pot,search,,0.9566753392016387,True,80,,search_boards
put cup into pot or pan,put blue cup into silver pot,search,,0.9569466365953603,True,80,,search_boards
put cup into pot or pan,put the blue cup into the silver pot,search,,0.9570118786983033,True,80,,search_boards
put cup into pot or pan,place the blue cup inside the steel pot,search,,0.9603548394077096,True,80,,search_boards
put cup into pot or pan,move the blue cup inside the silver pot,search,,0.9636861867874777,True,80,,search_boards
put cup into pot or pan,place the blue cup inside the metal pot,search,,0.9693708718570964,True,80,,search_boards
put cup into pot or pan,place blue cup inside the metal pot,search,,0.9732570145513572,True,80,,search_boards
put cup into pot or pan,move the blue cup inside the steel pot,search,,0.9764442551996324,True,80,,search_boards
put cup into pot or pan,put cup into pot or pan,original,,0.9797325609151046,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow rack,search,,0.9732452273675934,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow dish rack,search,,0.9758459606571693,True,80,,search_boards
put detergent from sink into drying rack,move the white dish soap bottle from the basin to the yellow rack,search,,0.9763137266934818,True,80,,search_boards
put detergent from sink into drying rack,put the white dish soap bottle in the yellow rack,search,,0.9764364433228137,True,80,,search_boards
put detergent from sink into drying rack,put detergent from sink into drying rack,original,,0.9872283739124976,True,80,,search_boards
put detergent from sink into drying rack,place the white soap bottle in the yellow drying rack,search,,0.9896360799090284,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the dish rack,search,,0.9910806439411827,True,80,,search_boards
put detergent from sink into drying rack,move the white soap bottle from the basin to the rack,search,,0.9918098470866503,True,80,,search_boards
put detergent in sink,[dry-run:gemini] f1742c0ef0a5,rephrased,search,0.6489448185795084,False,80,,loop_gemini
put detergent in sink,put the dish soap bottle into the sink,search,,0.985708420097889,True,80,,search_boards
put detergent in sink,place the white bottle in the sink,search,,0.9860767928413136,True,80,,search_boards
put detergent in sink,put the white bottle into the sink,search,,0.9866834443237364,True,80,,search_boards
put detergent in sink,put detergent in sink,original,,0.9876370913166385,True,80,,search_boards
put detergent in sink,move the soap bottle into the sink,search,,0.9884962394390326,True,80,,search_boards
put eggplant in pot or pan,place the purple eggplant into the pot,search,,0.886901910641718,True,80,,search_boards
put eggplant in pot or pan,drop the purple eggplant into the metal pot,search,,0.9586753861879697,True,80,,search_boards
put eggplant in pot or pan,put the eggplant in the cooking pot,search,,0.9655064826973051,True,80,,search_boards
put eggplant in pot or pan,drop the eggplant into the metal pot,search,,0.9676238116124146,True,80,,search_boards
put eggplant in pot or pan,put eggplant in pot or pan,original,,0.9676273575317196,True,80,,search_boards
put eggplant into pan,place the eggplant inside the silver pot,search,,0.874470637594519,True,80,,search_boards
put eggplant into pan,move the eggplant into the metal pot,search,,0.9029662846884615,True,80,,search_boards
put eggplant into pan,pick up the eggplant and put it in the metal pot,search,,0.9031347559867371,True,80,,search_boards
put eggplant into pan,put eggplant into pan,original,,0.9737909096962156,True,80,,search_boards
put eggplant into pan,move the eggplant to the metal pot,search,,0.9755183132369425,True,80,,search_boards
put eggplant into pan,move the eggplant into the silver pot,search,,0.9779690490446259,True,80,,search_boards
put eggplant into pan,place the eggplant in the metal pot,search,,0.9794109233946898,True,80,,search_boards
put eggplant into pan,place eggplant in the metal pot,search,,0.981868321477044,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into metal pot,search,,0.9730203085887766,True,80,,search_boards
put eggplant into pot or pan,move eggplant to pot,search,,0.9730440705577416,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot or pan,original,,0.9751314945860263,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot,search,,0.9759657314190343,True,80,,search_boards
put eggplant into pot or pan,place the eggplant into the pot,search,,0.9893011223680156,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into pot,search,,0.9893118997266731,True,80,,search_boards
put eggplant on plate,transfer the eggplant to the green plate,search,,0.9797145720132377,True,80,,search_boards
put eggplant on plate,put eggplant on plate,original,,0.981153569157867,True,80,,search_boards
put eggplant on plate,put the eggplant on the green plate,search,,0.9812787443853563,True,80,,search_boards
put eggplant on plate,place eggplant on the green plate,search,,0.9813575998403766,True,80,,search_boards
put eggplant on plate,transfer the purple eggplant to the green plate,search,,0.9831889984776712,True,80,,search_boards
put eggplant on plate,place the eggplant onto the green plate,search,,0.9946014155278704,True,80,,search_boards
put fork from basket to tray,move the silver fork from the basket to the black tray,search,,0.9655479258919364,True,80,,search_boards
put fork from basket to tray,pick up the fork from the basket and place it in the tray,search,,0.9698577625078021,True,80,,search_boards
put fork from basket to tray,move the silver fork out of the basket and into the tray,search,,0.97207139820579,True,80,,search_boards
put fork from basket to tray,put fork from basket into tray,search,,0.9781802297722144,True,80,,search_boards
put fork from basket to tray,put fork from basket to tray,original,,0.9786700433679377,True,80,,search_boards
put fork from basket to tray,put fork from the basket to the tray,search,,0.9791745013803814,True,80,,search_boards
put fork from basket to tray,move the fork from the basket to the tray,search,,0.98084128353574,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the metal pot,search,,0.9739579475430252,True,80,,search_boards
put green squash in pot or pan,place the green bitter melon into the small metal pot,search,,0.9757577590151059,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon into the small metal pot,search,,0.9764208119839736,True,80,,search_boards
put green squash in pot or pan,put green bitter melon in the small metal pot,search,,0.9775804052432359,True,80,,search_boards
put green squash in pot or pan,put green squash in pot or pan,original,,0.9839426884863048,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the silver pot,search,,0.9946208297811853,True,80,,search_boards
put green squash in pot or pan,place the green bitter melon toy in the metal pot,search,,0.9946238569792848,True,80,,search_boards
put green squash in pot or pan,put the green bitter melon in the small metal pot,search,,0.9946516278211102,True,80,,search_boards
put green squash into pot or pan,place green squash inside pot,search,,0.9804155506467356,True,80,,search_boards
put green squash into pot or pan,place green squash in pot,search,,0.9818783945596841,True,80,,search_boards
put green squash into pot or pan,put the green squash in pot,search,,0.9827800738649887,True,80,,search_boards
put green squash into pot or pan,place green squash into pot,search,,0.983162785836397,True,80,,search_boards
put green squash into pot or pan,put green squash into pot or pan,original,,0.9840354203457758,True,80,,search_boards
put green squash into pot or pan,pick up the green squash and put it in the pot,search,,0.9908782821287025,True,80,,search_boards
put green squash into pot or pan,place the green squash inside the metal pot,search,,0.9909901376120317,True,80,,search_boards
put green squash into pot or pan,put green squash in the pot,search,,0.9913078649210736,True,80,,search_boards
put green squash into pot or pan,put green squash in pot,search,,0.9923098880706521,True,80,,search_boards
put green squash into pot or pan,put green squash into metal pot,search,,0.9923280060894653,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange bowl,search,,0.9867235408966327,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife inside the orange cup,search,,0.9875677955486484,True,80,,search_boards
put knife in pot cardboard fence,move the plastic knife into the orange cup,search,,0.9876908771164961,True,80,,search_boards
put knife in pot cardboard fence,place the plastic knife in the orange cup,search,,0.9877101284205094,True,80,,search_boards
put knife in pot cardboard fence,put knife in pot cardboard fence,original,,0.9918126050514715,True,80,,search_boards
put knife in pot cardboard fence,put the plastic knife in the orange cup,search,,0.994615376551742,True,80,,search_boards
put knife in pot cardboard fence,place the knife into the orange cup,search,,0.9946220408638121,True,80,,search_boards
put knife in pot cardboard fence,place the yellow knife into the orange cup,search,,0.9946262775177572,True,80,,search_boards
put knife in pot or pan,put the white knife into the metal pot,search,,0.9840140675572134,True,80,,search_boards
put knife in pot or pan,put the white toy knife inside the metal pot,search,,0.9847636443013545,True,80,,search_boards
put knife in pot or pan,put knife in pot or pan,original,,0.9848736456108304,True,80,,search_boards
put knife in pot or pan,put the white toy knife into the metal pot,search,,0.9851923749300784,True,80,,search_boards
put knife in pot or pan,place the white toy knife into the pot,search,,0.9855802904429217,True,80,,search_boards
put knife in pot or pan,put the white knife in the silver pot,search,,0.9946395711169631,True,80,,search_boards
put knife in pot or pan,put the white toy knife in the silver pot,search,,0.9946480136446986,True,80,,search_boards
put knife on cutting board,put knife on cutting board,original,,0.982406435166053,True,80,,search_boards
put knife on cutting board,move the yellow knife to the green cutting board,search,,0.9825603283536497,True,80,,search_boards
put knife on cutting board,place yellow knife on green board,search,,0.9834323381935614,True,80,,search_boards
put knife on cutting board,move yellow knife to the green cutting board,search,,0.9837357227751329,True,80,,search_boards
put knife on cutting board,move yellow knife onto the green cutting board,search,,0.9857020403461226,True,80,,search_boards
put knife on cutting board,place the yellow knife on the green board,search,,0.9935900470743223,True,80,,search_boards
put knife on cutting board cardboard fence,place the knife on the cutting board,search,,0.9876135736558115,True,80,,search_boards
put knife on cutting board cardboard fence,place yellow knife on cutting board,search,,0.9880876370969316,True,80,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board,search,,0.988108935600047,True,80,,search_boards
put knife on cutting board cardboard fence,move the knife onto the cutting board,search,,0.9884174569203144,True,80,,search_boards
put knife on cutting board cardboard fence,move the yellow knife onto the green cutting board,search,,0.9888860089341903,True,80,,search_boards
put knife on cutting board cardboard fence,place the knife on the green board,search,,0.9890759680907457,True,80,,search_boards
put knife on cutting board cardboard fence,put knife on cutting board cardboard fence,original,,0.9898463958683098,True,80,,search_boards
put lemon on plate,place the lemon on the red plate next to the sink,search,,0.981012819923372,True,80,,search_boards
put lemon on plate,pick up the yellow lemon and place it on the red plate,search,,0.981696235861793,True,80,,search_boards
put lemon on plate,grab the yellow lemon from the sink and place it on the red plate,search,,0.9819728134378921,True,80,,search_boards
put lemon on plate,grab the yellow lemon from the sink and put it on the red plate,search,,0.9820946372565051,True,80,,search_boards
put lemon on plate,put lemon on plate,original,,0.9842912256318078,True,80,,search_boards
put lemon on plate,grab the lemon and place it on the red plate,search,,0.9946912238992783,True,80,,search_boards
put lemon on plate,grab the yellow lemon and put it on the red plate,search,,0.9947031650444128,True,80,,search_boards
put lid on pot,put the orange lid on top of the cup,search,,0.9771117670698284,True,80,,search_boards
put lid on pot,put the orange lid on the orange cup,search,,0.9840443090575692,True,80,,search_boards
put lid on pot,put the orange plastic lid on top of the orange cup,search,,0.9850946318671117,True,80,,search_boards
put lid on pot,put lid on pot,original,,0.9875246397123428,True,80,,search_boards
put lid on pot,put the orange lid on top of the orange cup,search,,0.9876357091462148,True,80,,search_boards
put lid on pot,place the lid on top of the cup,search,,0.9946329284109827,True,80,,search_boards
put lid on pot,cover the orange container with the lid,search,,0.9946413813444328,True,80,,search_boards
put lid on pot,put the orange lid on the orange container,search,,0.9946480136446986,True,80,,search_boards
put lid on pot or pan,put the silver lid on the silver pot,search,,0.9875009108447593,True,80,,search_boards
put lid on pot or pan,put lid on pot or pan,original,,0.9876895008843599,True,80,,search_boards
put lid on pot or pan,place the lid on the pot,search,,0.9878969538899868,True,80,,search_boards
put lid on pot or pan,place the silver lid onto the silver pot,search,,0.9879455795174068,True,80,,search_boards
put lid on pot or pan,put the lid onto the silver pot,search,,0.989624463821724,True,80,,search_boards
put lid on pot or pan,place the metal lid on the silver pot,search,,0.9946672612215253,True,80,,search_boards
put lid on pot or pan,put the silver lid on top of the pot,search,,0.9946750608688802,True,80,,search_boards
put lid on pot or pan,place the lid on top of the pot,search,,0.9946768591755318,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink,search,,0.9367008241699261,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange basket into the sink basin,search,,0.937375309239063,True,80,,search_boards
put pan from drying rack into sink,put the metal pan in the orange rack into the sink,search,,0.9554775385806871,True,80,,search_boards
put pan from drying rack into sink,move the stainless steel pot from the rack into the sink,search,,0.9741296548814613,True,80,,search_boards
put pan from drying rack into sink,put pan from drying rack into sink,original,,0.9748027480305084,True,80,,search_boards
put pan from drying rack into sink,move the metal pan into the white sink basin,search,,0.991091643853524,True,80,,search_boards
put pan from drying rack into sink,transfer the silver pot from the orange dish rack to the sink,search,,0.9913758733888581,True,80,,search_boards
put pan from sink into drying rack,put pan in orange drying rack,search,,0.9900892075126959,True,80,,search_boards
put pan from sink into drying rack,put pan from the sink into drying rack,search,,0.990642036383755,True,80,,search_boards
put pan from sink into drying rack,put pan from sink into drying rack,original,,0.9909860940547317,True,80,,search_boards
put pan from sink into drying rack,put pan from sink into the drying rack,search,,0.9910576006102777,True,80,,search_boards
put pan from sink into drying rack,put the small silver pan into the orange drying rack,search,,0.9923821063931424,True,80,,search_boards
put pan from sink into drying rack,put the metal pan in the orange basket,search,,0.9943419609841514,True,80,,search_boards
put pan from sink into drying rack,move the metal pan from the sink to the orange dish rack,search,,0.9945452105074466,True,80,,search_boards
put pan from stove to sink,put pan from stove to sink,original,,0.965127515148657,True,80,,search_boards
put pan from stove to sink,transfer the metal pot from the blue burner to the sink,search,,0.9813907045746066,True,80,,search_boards
put pan from stove to sink,move the silver pot from the blue burner to the sink,search,,0.9826589739996014,True,80,,search_boards
put pan from stove to sink,place the metal pot from the blue burner to the sink,search,,0.9831252695066206,True,80,,search_boards
put pan from stove to sink,move the metal pot from the blue burner to the sink,search,,0.9834028039706675,True,80,,search_boards
put pan from stove to sink,place the silver pan from the burner into the plastic sink,search,,0.9841028525657751,True,80,,search_boards
put pan from stove to sink,move the silver pot off the burner and put it in the sink,search,,0.9875357908423007,True,80,,search_boards
put pan from stove to sink,place the silver pot from the blue stove in the sink,search,,0.9888897404475689,True,80,,search_boards
put pan from stove to sink,move the silver pot from the burner to the sink,search,,0.989279535391058,True,80,,search_boards
put pan from stove to sink,transfer the silver pot from the blue burner to the sink,search,,0.9898611746265622,True,80,,search_boards
put pan from stove to sink,transfer the metal pot from the burner to the sink,search,,0.9904555351298276,True,80,,search_boards
put pan in sink,put the pan into the sink,search,,0.9873335564796084,True,80,,search_boards
put pan in sink,put the pan in the sink,search,,0.9873956915957498,True,80,,search_boards
put pan in sink,put pan into the sink,search,,0.9885501750347437,True,80,,search_boards
put pan in sink,put pan in sink,original,,0.9889183075913878,True,80,,search_boards
put pan in sink,put the metal cooking pot in the sink,search,,0.9945119499669013,True,80,,search_boards
put pan in sink,put the cooking pan into the sink,search,,0.9945458245490325,True,80,,search_boards
put pan in sink,put the metal pan in the sink,search,,0.9945776601614528,True,80,,search_boards
put pan on stove and put blueberry in pan,place the metal pot on the burner and put the blue berry inside,search,,0.9746996726244896,True,80,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry inside,search,,0.9755237192809693,True,80,,search_boards
put pan on stove and put blueberry in pan,put the small pot on the stove burner and put the blue berry in the pot,search,,0.9775853663989472,True,80,,search_boards
put pan on stove and put blueberry in pan,place the silver pan on the stove burner and put the blue berry in it,search,,0.9812037374533177,True,80,,search_boards
put pan on stove and put blueberry in pan,put pan on stove and put blueberry in pan,original,,0.9843192041429255,True,80,,search_boards
put pan on stove and put blueberry in pan,place the metal pan on the stove burner and put the blue berry in the pan,search,,0.9946171949055468,True,80,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and put the yellow duck inside,search,,0.9806832436848335,True,80,,search_boards
put pan on stove and put stuffedduck in pan,move the pot to the stove and place the yellow stuffed duck inside,search,,0.9844825902542498,True,80,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the stove and put the yellow stuffed duck inside,search,,0.9862251978924724,True,80,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the stove and put the yellow stuffed duck inside,search,,0.9866477026510814,True,80,,search_boards
put pan on stove and put stuffedduck in pan,put pan on stove and put stuffedduck in pan,original,,0.9871582520277699,True,80,,search_boards
put pan on stove and put stuffedduck in pan,place the pot on the burner and put the yellow stuffed duck in it,search,,0.9907577983587851,True,80,,search_boards
put pan on stove and put stuffedduck in pan,put the silver pot on the stove burner and place the duck inside,search,,0.9908269849366071,True,80,,search_boards
put pan on stove and put stuffedduck in pan,set the pot on the burner and put the yellow stuffed duck inside,search,,0.991624829691908,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the metal cooking pot on the stove and place the pink pig in it,search,,0.9187546156740211,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the silver pot on the stove burner and put the pink toy in it,search,,0.9187630645165578,True,80,,search_boards
put pan on stove and put stuffedpig in pan,move the metal pot to the stove burner and put the pink pig in it,search,,0.9194866750285374,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on stove and put stuffedpig in pan,search,,0.9296408466237075,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffed pig in pan,search,,0.9416699282707125,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in pan,search,,0.9426445573199013,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put the stuffed pig in pan,search,,0.9501763176200166,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put the stuffed pig in pan,search,,0.9502512859482122,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on the stove and put stuffedpig in the pan,search,,0.9561658100891466,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put stuffedpig in pan,original,,0.9883472702252205,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put the pan on the stove and place the stuffedpig in the pan,search,,0.988605135859852,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and place the stuffedpig in the pan,search,,0.9886420551369357,True,80,,search_boards
put pan on stove and put stuffedpig in pan,put pan on stove and put the stuffedpig in the pan,search,,0.988788553454851,True,80,,search_boards
